# 
Scope_Frequency	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Delay	a	b	
6000000.0	15000.0	6000000.0	2.559499189859049	21.173399885079686	7.239356934363233	0.018866931470949443	0.5	6000000.0	0	05-06-24 09:04:24.487743
6000000.0	15555.555555555555	6000000.0	2.4000732081792475	20.614789736066733	6.788432163390794	0.020985408756970674	0.5	6000000.0	0	05-06-24 09:04:27.150364
6000000.0	16111.111111111111	6000000.0	2.2843389773739156	20.18551095932102	6.461086325719356	0.01882145457190399	0.5	6000000.0	0	05-06-24 09:04:29.811798
6000000.0	16666.666666666668	6000000.0	2.1684352209905544	19.73322901124609	6.133260997304684	0.01935077886613938	0.5	6000000.0	0	05-06-24 09:04:32.577148
6000000.0	17222.222222222223	6000000.0	2.0092976172129777	19.071185341085396	5.683151882213074	0.03423746251778887	0.5	6000000.0	0	05-06-24 09:04:35.244762
6000000.0	17777.777777777777	6000000.0	1.896436737003303	18.569067150739144	5.3639331073053	0.03151622480448687	0.5	6000000.0	0	05-06-24 09:04:37.910297
6000000.0	18333.333333333332	6000000.0	1.768117251449594	17.960521187930894	5.000990793731712	0.022642016116276167	0.5	6000000.0	0	05-06-24 09:04:40.677538
6000000.0	18888.88888888889	6000000.0	1.6369693493570345	17.29111091165045	4.6300485100995585	0.015177744006550423	0.5	6000000.0	0	05-06-24 09:04:43.344833
6000000.0	19444.444444444445	6000000.0	1.5263501437217215	16.68338339498063	4.317170148362763	0.024037272645773954	0.5	6000000.0	0	05-06-24 09:04:47.224626
6000000.0	20000.0	6000000.0	1.4056870066225406	15.96807256620551	3.9758832584344717	0.020711945113993258	0.5	6000000.0	0	05-06-24 09:04:49.908844
