# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-125.399742	-135.658134	51228.0	49228.0	51228.0	49228.0	2.0	51228.0	-2000.0	19-12-23 19:27:34.538234
-126.953992	-137.190981	51228.0	49428.0	51228.0	49428.0	2.0	51228.0	-1800.0	19-12-23 19:27:37.814800
-128.512687	-138.728985	51228.0	49628.0	51228.0	49628.0	2.0	51228.0	-1600.0	19-12-23 19:27:40.990556
-130.069278	-140.266123	51228.0	49828.0	51228.0	49828.0	2.0	51228.0	-1400.0	19-12-23 19:27:44.104565
-131.604622	-140.75216	51228.0	50028.0	51228.0	50028.0	2.0	51228.0	-1200.0	19-12-23 19:27:47.338447
-133.128919	-140.752295	51228.0	50228.0	51228.0	50228.0	2.0	51228.0	-1000.0	19-12-23 19:27:50.512874
-134.656199	-140.752341	51228.0	50428.0	51228.0	50428.0	2.0	51228.0	-800.0	19-12-23 19:27:53.628899
-136.18064	-140.752338	51228.0	50628.0	51228.0	50628.0	2.0	51228.0	-600.0	19-12-23 19:27:56.861686
-137.704941	-140.752416	51228.0	50828.0	51228.0	50828.0	2.0	51228.0	-400.0	19-12-23 19:28:00.138563
-139.22978	-140.752541	51228.0	51028.0	51228.0	51028.0	2.0	51228.0	-200.0	19-12-23 19:28:03.311826
-140.754544	-140.752538	51228.0	51228.0	51228.0	51228.0	2.0	51228.0	0.0	19-12-23 19:28:06.589800
-142.281343	-140.752145	51228.0	51428.0	51228.0	51428.0	2.0	51228.0	200.0	19-12-23 19:28:09.866541
-143.805764	-140.752092	51228.0	51628.0	51228.0	51628.0	2.0	51228.0	400.0	19-12-23 19:28:13.143409
-145.329799	-140.752199	51228.0	51828.0	51228.0	51828.0	2.0	51228.0	600.0	19-12-23 19:28:16.420197
-146.85426	-140.752016	51228.0	52028.0	51228.0	52028.0	2.0	51228.0	800.0	19-12-23 19:28:19.593567
-148.378803	-140.75215	51228.0	52228.0	51228.0	52228.0	2.0	51228.0	1000.0	19-12-23 19:28:22.871464
-149.906259	-140.752267	51228.0	52428.0	51228.0	52428.0	2.0	51228.0	1200.0	19-12-23 19:28:26.148513
-150.377652	-140.736018	51228.0	52628.0	51228.0	52628.0	2.0	51228.0	1400.0	19-12-23 19:28:29.425327
-150.342871	-140.703199	51228.0	52828.0	51228.0	52828.0	2.0	51228.0	1600.0	19-12-23 19:28:32.702074
-150.309315	-140.671786	51228.0	53028.0	51228.0	53028.0	2.0	51228.0	1800.0	19-12-23 19:28:35.977788
-150.277704	-140.641374	51228.0	53228.0	51228.0	53228.0	2.0	51228.0	2000.0	19-12-23 19:28:39.153480
