# 
ch2a	ch2a avglen	Delay	a	
-441206.5	10.0	0.1	13.0	12-12-23 19:22:04.524268
-441206.5	19.166666666666664	0.1	13.0	12-12-23 19:22:04.660292
-441206.5	28.333333333333332	0.1	13.0	12-12-23 19:22:04.792979
-885372.8	37.5	0.1	13.0	12-12-23 19:22:04.927990
-885372.8	46.666666666666664	0.1	13.0	12-12-23 19:22:05.066031
-885372.8	55.833333333333336	0.1	13.0	12-12-23 19:22:05.200429
-885372.8	65.0	0.1	13.0	12-12-23 19:22:05.335145
299410.3	74.16666666666667	0.1	13.0	12-12-23 19:22:05.471840
1599374.0	83.33333333333333	0.1	13.0	12-12-23 19:22:05.608136
1599374.0	92.5	0.1	13.0	12-12-23 19:22:05.744047
1599374.0	101.66666666666667	0.1	13.0	12-12-23 19:22:05.879289
1599374.0	110.83333333333333	0.1	13.0	12-12-23 19:22:06.014703
-1124600.0	120.0	0.1	13.0	12-12-23 19:22:06.150154
