# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7450117.0	-7463391.0	-7470169.0	-7467842.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3658372	1713952796.7245357	6	18.0	24-04-24 11:59:56.724635
0.6	0.002	250	250	-7154134.0	-7166633.0	-7173060.0	-7170610.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3895061	1713952803.498816	6	18.0	24-04-24 12:00:03.498876
1.2	0.005	250	250	-6779098.0	-6790849.0	-6796982.0	-6794711.0	-8125721.0	-8116785.0	-8115809.0	-8111781.0	-1.16096771	21.3853856	1713952810.2773085	6	18.0	24-04-24 12:00:10.277365
1.8	0.008	250	250	-6403253.0	-6414271.0	-6420022.0	-6417984.0	-7675209.0	-7666674.0	-7665728.0	-7661946.0	-1.09658977	21.3359397	1713952817.0646472	6	18.0	24-04-24 12:00:17.064701
2.401	0.011	250	250	-6026053.0	-6036335.0	-6041800.0	-6039907.0	-7222900.0	-7214839.0	-7213990.0	-7210387.0	-1.03196037	21.2384854	1713952823.8421097	6	18.0	24-04-24 12:00:23.842164
3.001	0.015	250	250	-5649472.0	-5659041.0	-5664160.0	-5662441.0	-6771351.0	-6763683.0	-6762919.0	-6759473.0	-0.967454237	21.2638791	1713952830.6239383	6	18.0	24-04-24 12:00:30.623998
3.6	0.018	250	250	-5272989.0	-5281800.0	-5286616.0	-5285062.0	-6320066.0	-6312844.0	-6312159.0	-6308939.0	-0.902991444	21.1922017	1713952837.4131515	6	18.0	24-04-24 12:00:37.413200
4.2	0.021	250	250	-4896096.0	-4904170.0	-4908642.0	-4907293.0	-5868523.0	-5861775.0	-5861140.0	-5858088.0	-0.838479745	21.243085	1713952844.1980567	6	18.0	24-04-24 12:00:44.198112
4.8	0.024	250	250	-4519577.0	-4526906.0	-4531035.0	-4529892.0	-5417200.0	-5410873.0	-5410313.0	-5407453.0	-0.774004777	21.2982804	1713952850.981253	6	18.0	24-04-24 12:00:50.981314
5.4	0.027	250	250	-4142539.0	-4149132.0	-4152969.0	-4151998.0	-4965218.0	-4959328.0	-4958823.0	-4956185.0	-0.709432122	21.2533383	1713952857.7626565	6	18.0	24-04-24 12:00:57.762706
6.0	0.03	250	250	-3765982.0	-3771834.0	-3775348.0	-3774540.0	-4513992.0	-4508527.0	-4508115.0	-4505640.0	-0.644976015	21.280361	1713952864.544308	6	18.0	24-04-24 12:01:04.544363
6.6	0.033	250	250	-3388866.0	-3393979.0	-3397172.0	-3396552.0	-4062100.0	-4057045.0	-4056726.0	-4054427.0	-0.580413294	21.300676	1713952871.324315	6	18.0	24-04-24 12:01:11.324374
7.199	0.036	250	250	-3012266.0	-3016635.0	-3019513.0	-3019096.0	-3610849.0	-3606235.0	-3605991.0	-3603902.0	-0.515951068	21.3723534	1713952878.1070836	6	18.0	24-04-24 12:01:18.107143
7.8	0.039	250	250	-2634933.0	-2638557.0	-2641103.0	-2640875.0	-3158684.0	-3154495.0	-3154323.0	-3152419.0	-0.451347949	21.33249	1713952884.9121284	6	18.0	24-04-24 12:01:24.912185
8.4	0.042	250	250	-2258418.0	-2261320.0	-2263522.0	-2263489.0	-2707447.0	-2703685.0	-2703612.0	-2701898.0	-0.386885967	21.414804	1713952891.696906	6	18.0	24-04-24 12:01:31.696965
8.999	0.045	250	250	-1881971.0	-1884124.0	-1885996.0	-1886172.0	-2256360.0	-2253043.0	-2253031.0	-2251504.0	-0.322448414	21.4531341	1713952898.4835339	6	18.0	24-04-24 12:01:38.483596
9.599	0.048	250	250	-1505089.0	-1506503.0	-1508056.0	-1508405.0	-1804684.0	-1801789.0	-1801869.0	-1800524.0	-0.257924228	21.5418684	1713952905.2703516	6	18.0	24-04-24 12:01:45.270413
10.199	0.051	250	250	-1128048.0	-1128720.0	-1129944.0	-1130493.0	-1352813.0	-1350372.0	-1350522.0	-1349364.0	-0.193373863	21.6075087	1713952912.0512404	6	18.0	24-04-24 12:01:52.051299
10.8	0.055	250	250	-750836.5	-750765.4	-751671.0	-752406.8	-900760.0	-898741.6	-898966.0	-897978.4	-0.128788622	21.6179537	1713952918.8345892	6	18.0	24-04-24 12:01:58.834640
11.4	0.058	250	250	-374042.3	-373233.7	-373811.5	-374742.9	-449172.0	-447594.7	-447907.9	-447097.4	-0.0642753636	21.711575	1713952925.6129377	6	18.0	24-04-24 12:02:05.612999
12.0	0.061	250	250	2845.132	4388.876	4129.54	3019.768	2525.26	3661.856	3272.168	3888.964	0.000254784419	21.6785153	1713952932.3987033	6	18.0	24-04-24 12:02:12.398757
12.599	0.064	250	250	379512.5	381793.3	381861.7	380572.3	453989.7	454693.9	454236.8	454654.7	0.0647547793	21.7337107	1713952939.1799567	6	18.0	24-04-24 12:02:19.180020
13.2	0.067	250	250	756538.3	759549.5	759945.9	758470.1	905829.6	906092.8	905562.2	905765.6	0.129298095	21.83174	1713952945.9780562	6	18.0	24-04-24 12:02:25.978121
13.799	0.07	250	250	1133115.0	1136864.0	1137587.0	1135920.0	1357058.0	1356890.0	1356286.0	1356305.0	0.193761295	21.8843481	1713952952.7608457	6	18.0	24-04-24 12:02:32.760895
