# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
15000000.0	0.1	15000000.0	0.0019002781547146096	-54.42365648393222	72.32952181505173	0.0032255189530426645	0.009123145298168805	0.02173101300693085	0.5	15000000.0	20-05-24 17:39:50.161735
15000000.0	0.6482758620689655	15000000.0	0.00042734620347781695	-67.38440299876086	2.7281355745930678	0.029645645827309098	0.08385054878857977	0.025245264942738127	0.5	15000000.0	20-05-24 17:39:56.613124
15000000.0	1.196551724137931	15000000.0	0.0003809407887409112	-68.38285046661838	6.313666327580497	0.06073893991269526	0.17179566517739628	0.04446464131216387	0.5	15000000.0	20-05-24 17:40:01.733548
15000000.0	1.7448275862068967	15000000.0	0.00043137000633434053	-67.30300110383206	0.6382984007879534	0.0926003189280314	0.2619132538161921	0.055554455921714	0.5	15000000.0	20-05-24 17:40:05.624237
15000000.0	2.293103448275862	15000000.0	0.0005133767695725876	-65.79127574308097	-3.553667781258734	0.12543580719786582	0.3547860394928771	0.060906407741091	0.5	15000000.0	20-05-24 17:40:08.394345
15000000.0	2.841379310344828	15000000.0	0.000267627959337192	-71.44937034786273	1.983947758335671	0.15884905780636543	0.4492929838398996	0.06231869676703073	0.5	15000000.0	20-05-24 17:40:12.279194
15000000.0	3.3896551724137933	15000000.0	0.0001213771517687185	-78.31726115725078	-12.793008732785603	0.19217809245699832	0.5435617294873554	0.062493443687109095	0.5	15000000.0	20-05-24 17:40:16.271638
15000000.0	3.937931034482759	15000000.0	0.00011751598210207439	-78.59806131180456	12.148826805723655	0.22598628494069958	0.6391857381468963	0.06430343789140332	0.5	15000000.0	20-05-24 17:40:18.948124
15000000.0	4.486206896551724	15000000.0	0.00013488432465398	-77.4007703633946	8.458905664688912	0.2598078493645867	0.7348475683647692	0.06431332160410609	0.5	15000000.0	20-05-24 17:40:21.611579
15000000.0	5.0344827586206895	15000000.0	0.00011457027133890723	-78.81856116716185	-7.218514222328544	0.29344382759484977	0.8299844815586177	0.06436697270713605	0.5	15000000.0	20-05-24 17:40:25.693702
15000000.0	5.582758620689655	15000000.0	0.00010744664688995717	-79.37614266160081	9.109737387642692	0.32705093095903265	0.9250397242980216	0.06414871557918099	0.5	15000000.0	20-05-24 17:40:28.575580
15000000.0	6.13103448275862	15000000.0	0.00011418998068377166	-78.84744001018228	7.879895233155661	0.3606942002954825	1.020197259854378	0.06365053786549618	0.5	15000000.0	20-05-24 17:40:31.240644
15000000.0	6.679310344827586	15000000.0	0.00012221198472588032	-78.25772405779415	0.6882166212058668	0.39465409521642114	1.1162503478022912	0.06404891094290979	0.5	15000000.0	20-05-24 17:40:33.897702
15000000.0	7.227586206896552	15000000.0	1.2109701310383266e-05	-98.33733137471471	-4.063333959668179	0.4243381163596127	1.2002094383752338	0.0627541513209053	0.5	15000000.0	20-05-24 17:40:37.776200
15000000.0	7.775862068965518	15000000.0	6.558622531919542e-06	-103.66374726615427	41.654654037390735	0.4576641503653547	1.2944696969172882	0.06155290776331618	0.5	15000000.0	20-05-24 17:40:40.557810
15000000.0	8.324137931034484	15000000.0	1.2340560743605736e-05	-98.17330211833948	66.5177776157001	0.4908422454429988	1.388311520982305	0.06079512378418504	0.5	15000000.0	20-05-24 17:40:43.316530
15000000.0	8.872413793103448	15000000.0	7.684557758793029e-06	-102.28762241609486	158.21845524182683	0.5257818026581688	1.487135512336313	0.0590148554121725	0.5	15000000.0	20-05-24 17:40:46.082590
15000000.0	9.420689655172414	15000000.0	8.82670721482453e-06	-101.08402557767876	-27.014705154538067	0.558262278519266	1.5790041712865044	0.05927774610594899	0.5	15000000.0	20-05-24 17:40:48.753265
15000000.0	9.96896551724138	15000000.0	5.1769167608351204e-06	-105.71857635885472	-47.25505485753601	0.5931204499280285	1.6775979688181004	0.05925332978767134	0.5	15000000.0	20-05-24 17:40:51.411083
15000000.0	10.517241379310345	15000000.0	1.7331048026899796e-05	-95.22350348485908	-16.091014712184773	0.6288970717365626	1.7787895363731443	0.05665967334916672	0.5	15000000.0	20-05-24 17:40:54.172698
15000000.0	11.065517241379311	15000000.0	2.174978704353192e-05	-93.25089981903446	44.50023805701422	0.6633813181550897	1.876325714319738	0.05576752360528915	0.5	15000000.0	20-05-24 17:40:58.356456
15000000.0	11.613793103448275	15000000.0	2.169907410070449e-05	-93.27117594195457	14.697075530113239	0.69662108251403	1.9703419654527363	0.05580370268518489	0.5	15000000.0	20-05-24 17:41:01.135549
15000000.0	12.162068965517241	15000000.0	1.7788392908464827e-05	-94.99726572917352	53.61603479569912	0.7317795562072521	2.0697851461113213	0.05420825328303296	0.5	15000000.0	20-05-24 17:41:03.799914
15000000.0	12.710344827586207	15000000.0	1.2486831356565775e-06	-118.07095507390346	-39.50222186982134	0.7652873657451833	2.164559543499235	0.0538047370269013	0.5	15000000.0	20-05-24 17:41:06.449651
15000000.0	13.258620689655173	15000000.0	4.7588395894058825e-06	-106.44997868238161	-24.296415638303955	0.7987594718418555	2.259232956305445	0.05272961604596325	0.5	15000000.0	20-05-24 17:41:09.121108
15000000.0	13.806896551724137	15000000.0	3.6727533064081158e-06	-108.7001648322977	47.32345086005411	0.8344345368107401	2.3601372777405207	0.05178411012997659	0.5	15000000.0	20-05-24 17:41:11.784264
15000000.0	14.355172413793104	15000000.0	1.2272794107734814e-05	-98.22113103164136	-11.91727937402013	0.8695873139329089	2.4595643460630203	0.05082605708265406	0.5	15000000.0	20-05-24 17:41:14.445861
