# 
ch2a	ch2a avglen	Delay	a	
1071272.0	37.5	0.1	0.0	12-12-23 19:24:05.138510
-813367.1	37.5	0.1	1.0101010101010102	12-12-23 19:24:05.275419
-813367.1	37.5	0.1	2.0202020202020203	12-12-23 19:24:05.412244
-813367.1	37.5	0.1	3.0303030303030303	12-12-23 19:24:05.546044
-813367.1	37.5	0.1	4.040404040404041	12-12-23 19:24:05.682381
-510145.8	37.5	0.1	5.05050505050505	12-12-23 19:24:05.815090
-522609.4	37.5	0.1	6.0606060606060606	12-12-23 19:24:05.951869
-522609.4	37.5	0.1	7.07070707070707	12-12-23 19:24:06.086184
-522609.4	37.5	0.1	8.080808080808081	12-12-23 19:24:06.223365
-522609.4	37.5	0.1	9.090909090909092	12-12-23 19:24:06.360223
1509751.0	37.5	0.1	10.1010101010101	12-12-23 19:24:06.497524
1509751.0	37.5	0.1	11.11111111111111	12-12-23 19:24:06.633851
1509751.0	37.5	0.1	12.121212121212121	12-12-23 19:24:06.766846
1509751.0	37.5	0.1	13.131313131313133	12-12-23 19:24:06.903747
1509751.0	37.5	0.1	14.14141414141414	12-12-23 19:24:07.039856
-1373689.0	37.5	0.1	15.151515151515152	12-12-23 19:24:07.177455
-1373689.0	37.5	0.1	16.161616161616163	12-12-23 19:24:07.314460
-1373689.0	37.5	0.1	17.17171717171717	12-12-23 19:24:07.451071
-1373689.0	37.5	0.1	18.181818181818183	12-12-23 19:24:07.587553
-285632.9	37.5	0.1	19.19191919191919	12-12-23 19:24:07.721361
270254.8	37.5	0.1	20.2020202020202	12-12-23 19:24:07.854644
270254.8	37.5	0.1	21.21212121212121	12-12-23 19:24:07.988737
270254.8	37.5	0.1	22.22222222222222	12-12-23 19:24:08.122192
270254.8	37.5	0.1	23.232323232323232	12-12-23 19:24:08.259068
1057804.0	37.5	0.1	24.242424242424242	12-12-23 19:24:08.395865
1057804.0	37.5	0.1	25.252525252525253	12-12-23 19:24:08.529430
