# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	0.1	100000.0	0.2	0.3015075376884422	10-04-24 17:28:14.005572
0	10000000.0	0.1	1164285.7142857143	0.2	0.3015075376884422	10-04-24 17:28:14.234936
0	10000000.0	0.1	2228571.4285714286	0.2	0.3015075376884422	10-04-24 17:28:14.464597
0	10000000.0	0.1	3292857.1428571427	0.2	0.3015075376884422	10-04-24 17:28:14.693662
0	10000000.0	0.1	4357142.857142857	0.2	0.3015075376884422	10-04-24 17:28:14.922619
0	10000000.0	0.1	5421428.571428572	0.2	0.3015075376884422	10-04-24 17:28:15.150724
0	10000000.0	0.1	6485714.285714285	0.2	0.3015075376884422	10-04-24 17:28:15.381665
0	10000000.0	0.1	7550000.0	0.2	0.3015075376884422	10-04-24 17:28:15.612402
0	10000000.0	0.1	8614285.714285715	0.2	0.3015075376884422	10-04-24 17:28:15.842706
0	10000000.0	0.1	9678571.42857143	0.2	0.3015075376884422	10-04-24 17:28:16.067572
0	10000000.0	0.1	10742857.142857144	0.2	0.3015075376884422	10-04-24 17:28:16.295030
0	10000000.0	0.1	11807142.857142856	0.2	0.3015075376884422	10-04-24 17:28:16.522271
0	10000000.0	0.1	12871428.57142857	0.2	0.3015075376884422	10-04-24 17:28:16.750136
0	10000000.0	0.1	13935714.285714285	0.2	0.3015075376884422	10-04-24 17:28:16.978712
0	10000000.0	0.1	15000000.0	0.2	0.3015075376884422	10-04-24 17:28:17.207586
