# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	215.13374	219.997896	214.993479	215.049147	22.8618671	1716564988.8845162	-11.95987	-7453599.0	-7466615.0	-7473028.0	-7470683.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	601.0059400594006	0.0	24-05-24 17:36:35.319047
0.6	0.002	250	250	1638	1638	1638	1638	214.806865	219.719622	214.701596	214.807738	22.7141059	1716565028.1496515	-11.3812112	-7156531.0	-7169099.0	-7175381.0	-7173010.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	601.0059400594006	0.025	24-05-24 17:37:14.582160
1.2	0.005	250	250	3276	3276	3276	3276	214.675554	219.608225	214.601182	214.714551	22.4159005	1716565067.378338	-10.7823035	-6779884.0	-6791724.0	-6797666.0	-6795489.0	-1.16046484	-8121547.0	-8112546.0	-8111521.0	-8107558.0	20	601.0059400594006	0.05	24-05-24 17:37:53.822452
1.8	0.008	250	250	4915	4915	4915	4915	212.620908	212.450906	212.44116	212.435793	22.0320282	1716565106.625092	-10.1837915	-6403470.0	-6414587.0	-6420184.0	-6418240.0	-1.09624346	-7672016.0	-7663489.0	-7662513.0	-7658777.0	20	601.0059400594006	0.075	24-05-24 17:38:33.070815
2.4	0.012	250	250	6553	6553	6553	6553	200.115887	199.955136	199.947439	199.942415	21.6538095	1716565145.869474	-9.58355126	-6025985.0	-6036348.0	-6041598.0	-6039847.0	-1.03161582	-7219693.0	-7211568.0	-7210677.0	-7207111.0	20	601.0059400594006	0.1	24-05-24 17:39:12.315166
3.0	0.015	250	250	8191	8191	8191	8191	187.609604	187.457947	187.452496	187.447601	21.5828037	1716565185.1202178	-8.98452548	-5649260.0	-5658882.0	-5663882.0	-5662272.0	-0.967431255	-6770456.0	-6762797.0	-6761960.0	-6758614.0	20	601.0059400594006	0.125	24-05-24 17:39:51.565315
3.6	0.018	250	250	9830	9830	9830	9830	175.099668	174.957008	174.954539	174.949674	21.8401879	1716565224.3706071	-8.38568346	-5272663.0	-5281546.0	-5286180.0	-5284781.0	-0.902966285	-6319202.0	-6311974.0	-6311271.0	-6308046.0	20	601.0059400594006	0.15	24-05-24 17:40:30.818189
4.2	0.021	250	250	11468	11468	11468	11468	162.596132	162.461571	162.462393	162.457218	22.3142309	1716565263.6212368	-7.78637488	-4895736.0	-4903883.0	-4908245.0	-4906994.0	-0.838607609	-5868691.0	-5861923.0	-5861289.0	-5858231.0	20	601.0059400594006	0.175	24-05-24 17:41:10.065646
4.799	0.024	250	250	13107	13107	13107	13107	150.083866	149.957857	149.960544	149.95592	22.5266735	1716565302.8638322	-7.18741824	-4519047.0	-4526453.0	-4530445.0	-4529401.0	-0.774190711	-5417800.0	-5411455.0	-5410901.0	-5408017.0	20	601.0059400594006	0.2	24-05-24 17:41:49.308932
5.4	0.027	250	250	14745	14745	14745	14745	137.580624	137.463581	137.466552	137.462114	22.7820454	1716565342.1148248	-6.58793829	-4142032.0	-4148689.0	-4152410.0	-4151528.0	-0.709554358	-4965370.0	-4959492.0	-4958982.0	-4956351.0	20	601.0059400594006	0.225	24-05-24 17:42:28.560745
