# 
ch2a	ch2a avglen	Delay	a	
1597666.0	65.0	0.1	0.0	12-12-23 19:24:45.947117
1597666.0	65.0	0.1	1.0101010101010102	12-12-23 19:24:46.081671
-1143544.0	65.0	0.1	2.0202020202020203	12-12-23 19:24:46.216123
-1143544.0	65.0	0.1	3.0303030303030303	12-12-23 19:24:46.350593
-1143544.0	65.0	0.1	4.040404040404041	12-12-23 19:24:46.487288
-1143544.0	65.0	0.1	5.05050505050505	12-12-23 19:24:46.621771
-527874.0	65.0	0.1	6.0606060606060606	12-12-23 19:24:46.756646
-109504.8	65.0	0.1	7.07070707070707	12-12-23 19:24:46.891088
-109504.8	65.0	0.1	8.080808080808081	12-12-23 19:24:47.026564
-109504.8	65.0	0.1	9.090909090909092	12-12-23 19:24:47.161419
-109504.8	65.0	0.1	10.1010101010101	12-12-23 19:24:47.294669
1313646.0	65.0	0.1	11.11111111111111	12-12-23 19:24:47.428301
1313646.0	65.0	0.1	12.121212121212121	12-12-23 19:24:47.562333
1313646.0	65.0	0.1	13.131313131313133	12-12-23 19:24:47.697418
1313646.0	65.0	0.1	14.14141414141414	12-12-23 19:24:47.832653
1313646.0	65.0	0.1	15.151515151515152	12-12-23 19:24:47.966630
-1533333.0	65.0	0.1	16.161616161616163	12-12-23 19:24:48.101858
-1533333.0	65.0	0.1	17.17171717171717	12-12-23 19:24:48.237735
-1533333.0	65.0	0.1	18.181818181818183	12-12-23 19:24:48.372118
-1533333.0	65.0	0.1	19.19191919191919	12-12-23 19:24:48.507200
-1533333.0	65.0	0.1	20.2020202020202	12-12-23 19:24:48.641846
673621.1	65.0	0.1	21.21212121212121	12-12-23 19:24:48.777177
673621.1	65.0	0.1	22.22222222222222	12-12-23 19:24:48.911686
673621.1	65.0	0.1	23.232323232323232	12-12-23 19:24:49.045871
673621.1	65.0	0.1	24.242424242424242	12-12-23 19:24:49.180803
584295.5	65.0	0.1	25.252525252525253	12-12-23 19:24:49.315397
706323.9	65.0	0.1	26.262626262626267	12-12-23 19:24:49.450090
706323.9	65.0	0.1	27.27272727272727	12-12-23 19:24:49.585216
706323.9	65.0	0.1	28.28282828282828	12-12-23 19:24:49.719775
706323.9	65.0	0.1	29.292929292929294	12-12-23 19:24:49.852437
-1545280.0	65.0	0.1	30.303030303030305	12-12-23 19:24:49.986774
-1545280.0	65.0	0.1	31.313131313131315	12-12-23 19:24:50.120898
-1545280.0	65.0	0.1	32.323232323232325	12-12-23 19:24:50.255757
-1545280.0	65.0	0.1	33.33333333333333	12-12-23 19:24:50.391337
-1545280.0	65.0	0.1	34.34343434343434	12-12-23 19:24:50.524834
1292075.0	65.0	0.1	35.35353535353536	12-12-23 19:24:50.660219
1292075.0	65.0	0.1	36.36363636363637	12-12-23 19:24:50.794318
1292075.0	65.0	0.1	37.37373737373738	12-12-23 19:24:50.928583
1292075.0	65.0	0.1	38.38383838383838	12-12-23 19:24:51.063858
1292075.0	65.0	0.1	39.39393939393939	12-12-23 19:24:51.198901
-73666.0	65.0	0.1	40.4040404040404	12-12-23 19:24:51.333287
-73666.0	65.0	0.1	41.41414141414141	12-12-23 19:24:51.467163
-73666.0	65.0	0.1	42.42424242424242	12-12-23 19:24:51.600655
-73666.0	65.0	0.1	43.43434343434344	12-12-23 19:24:51.734753
-413590.5	65.0	0.1	44.44444444444444	12-12-23 19:24:51.869769
-1168252.0	65.0	0.1	45.45454545454545	12-12-23 19:24:52.003927
-1168252.0	65.0	0.1	46.464646464646464	12-12-23 19:24:52.138884
-1168252.0	65.0	0.1	47.474747474747474	12-12-23 19:24:52.272551
-1168252.0	65.0	0.1	48.484848484848484	12-12-23 19:24:52.406970
1593467.0	65.0	0.1	49.494949494949495	12-12-23 19:24:52.540860
1593467.0	65.0	0.1	50.505050505050505	12-12-23 19:24:52.674472
1593467.0	65.0	0.1	51.515151515151516	12-12-23 19:24:52.808715
