# 
A1	f1	A2	f2	Delay	a	
0.0005025125628140704	8.0	10.0	1.0	0.5	0	10-04-24 18:54:12.742777
0.0005025125628140704	8.0	10.0	2.0	0.5	0	10-04-24 18:54:13.281811
0.0005025125628140704	8.0	10.0	3.0	0.5	0	10-04-24 18:54:13.817136
0.0005025125628140704	8.0	10.0	4.0	0.5	0	10-04-24 18:54:14.352681
0.0005025125628140704	8.0	10.0	5.0	0.5	0	10-04-24 18:54:14.888769
0.0005025125628140704	8.0	10.0	6.0	0.5	0	10-04-24 18:54:15.435715
0.0005025125628140704	8.0	10.0	7.0	0.5	0	10-04-24 18:54:15.975360
0.0005025125628140704	8.0	10.0	8.0	0.5	0	10-04-24 18:54:16.510301
0.0005025125628140704	8.0	10.0	9.0	0.5	0	10-04-24 18:54:17.045118
0.0005025125628140704	8.0	10.0	10.0	0.5	0	10-04-24 18:54:17.578884
0.0005025125628140704	8.0	10.0	11.0	0.5	0	10-04-24 18:54:18.114187
0.0005025125628140704	8.0	10.0	12.0	0.5	0	10-04-24 18:54:18.649628
0.0005025125628140704	8.0	10.0	13.0	0.5	0	10-04-24 18:54:19.183715
0.0005025125628140704	8.0	10.0	14.0	0.5	0	10-04-24 18:54:19.717785
0.0005025125628140704	8.0	10.0	15.0	0.5	0	10-04-24 18:54:20.251407
0.0005025125628140704	8.0	10.0	16.0	0.5	0	10-04-24 18:54:20.785069
0.0005025125628140704	8.0	10.0	17.0	0.5	0	10-04-24 18:54:21.320853
0.0005025125628140704	8.0	10.0	18.0	0.5	0	10-04-24 18:54:21.854039
0.0005025125628140704	8.0	10.0	19.0	0.5	0	10-04-24 18:54:22.388378
0.0005025125628140704	8.0	10.0	20.0	0.5	0	10-04-24 18:54:22.923147
