# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7447295.0	-7460558.0	-7467387.0	-7465290.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8834549	9.9e+37	24.5589221	6	19.0	19-03-24 16:28:09.620838
0.601	0.002	250	250	-7154322.0	-7166868.0	-7173209.0	-7170935.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.377585	9.9e+37	24.6827058	6	19.0	19-03-24 16:28:19.329219
1.201	0.005	250	250	-6779220.0	-6791036.0	-6797076.0	-6794983.0	-8125874.0	-8117003.0	-8115943.0	-8112026.0	-10.7808771	-1.16093424	24.7057439	6	19.0	19-03-24 16:28:27.316045
1.8	0.008	250	250	-6403145.0	-6414219.0	-6419897.0	-6417997.0	-7675166.0	-7666708.0	-7665750.0	-7661998.0	-10.1828357	-1.09655671	24.6639761	6	19.0	19-03-24 16:28:36.429978
2.401	0.011	250	250	-6025941.0	-6036260.0	-6041636.0	-6039894.0	-7222993.0	-7214901.0	-7214082.0	-7210495.0	-9.58303844	-1.03193391	24.7453696	6	19.0	19-03-24 16:28:45.233526
3.001	0.015	250	250	-5649299.0	-5658894.0	-5663955.0	-5662383.0	-6771447.0	-6763799.0	-6763036.0	-6759676.0	-8.98414114	-0.96740563	24.7877598	6	19.0	19-03-24 16:28:54.860249
3.601	0.018	250	250	-5272742.0	-5281588.0	-5286329.0	-5284939.0	-6320179.0	-6312990.0	-6312296.0	-6309119.0	-8.38541883	-0.902963321	24.8421298	6	19.0	19-03-24 16:29:03.873546
4.201	0.021	250	250	-4895812.0	-4903919.0	-4908330.0	-4907120.0	-5868608.0	-5861842.0	-5861209.0	-5858220.0	-7.78618684	-0.838456837	24.8964999	6	19.0	19-03-24 16:29:13.295688
4.8	0.024	250	250	-4519346.0	-4526711.0	-4530788.0	-4529760.0	-5417453.0	-5411090.0	-5410544.0	-5407701.0	-7.18756222	-0.77400076	24.9582422	6	19.0	19-03-24 16:29:22.201210
5.401	0.027	250	250	-4142214.0	-4148808.0	-4152602.0	-4151753.0	-4965683.0	-4959760.0	-4959289.0	-4956640.0	-6.58792431	-0.709459482	24.9542569	6	19.0	19-03-24 16:29:31.848488
6.0	0.03	250	250	-3765534.0	-3771382.0	-3774861.0	-3774192.0	-4514189.0	-4508690.0	-4508297.0	-4505875.0	-5.98907776	-0.644973146	25.0196852	6	19.0	19-03-24 16:29:41.525500
6.601	0.033	250	250	-3388469.0	-3393576.0	-3396734.0	-3396239.0	-4062424.0	-4057355.0	-4057034.0	-4054787.0	-5.38946287	-0.580419759	25.1858592	6	19.0	19-03-24 16:29:53.480667
7.2	0.036	250	250	-3011995.0	-3016360.0	-3019168.0	-3018873.0	-3611172.0	-3606555.0	-3606295.0	-3604223.0	-4.79092552	-0.515958254	25.2356216	6	19.0	19-03-24 16:30:02.033843
7.801	0.039	250	250	-2634584.0	-2638205.0	-2640698.0	-2640578.0	-3158933.0	-3154745.0	-3154563.0	-3152681.0	-4.19088331	-0.451368459	25.2992069	6	19.0	19-03-24 16:30:10.337580
8.4	0.042	250	250	-2258055.0	-2260938.0	-2263101.0	-2263167.0	-2707354.0	-2703609.0	-2703515.0	-2701834.0	-3.59213256	-0.38682711	25.3692429	6	19.0	19-03-24 16:30:19.879189
9.0	0.045	250	250	-1881454.0	-1883597.0	-1885466.0	-1885690.0	-2256094.0	-2252761.0	-2252751.0	-2251248.0	-2.99345023	-0.322372775	25.460474	6	19.0	19-03-24 16:30:31.937961
9.6	0.048	250	250	-1504620.0	-1506015.0	-1507546.0	-1507968.0	-1804493.0	-1801602.0	-1801659.0	-1800351.0	-2.39434446	-0.257874743	25.5861008	6	19.0	19-03-24 16:30:40.406242
10.201	0.051	250	250	-1127558.0	-1128217.0	-1129431.0	-1130031.0	-1352669.0	-1350212.0	-1350363.0	-1349227.0	-1.79480651	-0.193327884	25.5274463	6	19.0	19-03-24 16:30:48.936132
10.801	0.054	250	250	-750354.8	-750271.4	-751164.0	-751942.7	-900659.0	-898633.6	-898856.5	-897920.0	-1.19491262	-0.128747022	25.5919531	6	19.0	19-03-24 16:30:59.082184
11.401	0.057	250	250	-373661.6	-372835.2	-373410.1	-374368.3	-449273.1	-447669.3	-447989.3	-447216.4	-0.595983764	-0.0642634846	25.7249521	6	19.0	19-03-24 16:31:09.923793
12.001	0.061	250	250	3232.98	4801.28	4543.5	3412.024	2324.448	3472.028	3074.44	3661.44	0.00314877967	0.000234174306	25.7218883	6	19.0	19-03-24 16:31:19.344679
12.6	0.064	250	250	379657.5	381962.2	382028.0	380728.7	453383.4	454098.3	453634.1	454044.6	0.60174054	0.0646901465	25.8309276	6	19.0	19-03-24 16:31:27.695981
13.201	0.067	250	250	756477.7	759515.8	759909.5	758434.0	904978.7	905252.5	904707.9	904920.3	1.20086806	0.129207155	25.9657696	6	19.0	19-03-24 16:31:37.075148
13.8	0.07	250	250	1132830.0	1136603.0	1137317.0	1135665.0	1356091.0	1355938.0	1355318.0	1355345.0	1.799329	0.193653844	25.9599413	6	19.0	19-03-24 16:31:45.774839
