# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.111	0.0	250	250	-7435414.0	-7449098.0	-7456200.0	-7454350.0	-7448313.0	-7442832.0	-7441962.0	-7439351.0	-11.8801659	16.8809043	6	12.0	11-03-24 16:09:58.372734
0.601	0.002	250	250	-7160434.0	-7172967.0	-7179275.0	-7176996.0	-7179271.0	-7173797.0	-7172718.0	-7169939.0	-11.386699	16.9449585	6	12.0	11-03-24 16:10:05.865396
1.201	0.005	250	250	-6785484.0	-6797340.0	-6803314.0	-6801171.0	-6803333.0	-6798095.0	-6797084.0	-6794453.0	-10.7902381	16.9989401	6	12.0	11-03-24 16:10:13.526779
1.801	0.008	250	250	-6409311.0	-6420400.0	-6426048.0	-6424062.0	-6426162.0	-6421155.0	-6420203.0	-6417694.0	-10.1919967	17.0437801	6	12.0	11-03-24 16:10:21.106151
2.401	0.011	250	250	-6031870.0	-6042213.0	-6047547.0	-6045777.0	-6047801.0	-6043025.0	-6042166.0	-6039761.0	-9.59185333	17.025931	6	12.0	11-03-24 16:10:28.805514
3.001	0.015	250	250	-5654983.0	-5664584.0	-5669577.0	-5667984.0	-5669901.0	-5665349.0	-5664557.0	-5662267.0	-8.99262855	17.032446	6	12.0	11-03-24 16:10:36.190342
3.601	0.018	250	250	-5278177.0	-5287042.0	-5291730.0	-5290315.0	-5292123.0	-5287816.0	-5287104.0	-5284913.0	-8.39349417	17.0668826	6	12.0	11-03-24 16:10:43.532336
4.201	0.021	250	250	-4900974.0	-4909081.0	-4913416.0	-4912215.0	-4913961.0	-4909893.0	-4909244.0	-4907158.0	-7.79383262	17.0380303	6	12.0	11-03-24 16:10:51.125833
4.8	0.024	250	250	-4524105.0	-4531471.0	-4535531.0	-4534474.0	-4536139.0	-4532286.0	-4531750.0	-4529774.0	-7.19466261	16.9980094	6	12.0	11-03-24 16:10:58.791169
5.401	0.027	250	250	-4146706.0	-4153319.0	-4157030.0	-4156176.0	-4157775.0	-4154148.0	-4153683.0	-4151848.0	-6.59461761	17.0910813	6	12.0	11-03-24 16:11:06.368336
6.0	0.03	250	250	-3769801.0	-3775698.0	-3779102.0	-3778397.0	-3779916.0	-3776518.0	-3776132.0	-3774395.0	-5.99540496	17.1208643	6	12.0	11-03-24 16:11:13.537084
6.601	0.033	250	250	-3392413.0	-3397555.0	-3400653.0	-3400131.0	-3401575.0	-3398393.0	-3398110.0	-3396479.0	-5.39543159	17.0892198	6	12.0	11-03-24 16:11:21.007764
7.2	0.036	250	250	-3015583.0	-3019974.0	-3022752.0	-3022420.0	-3023791.0	-3020818.0	-3020605.0	-3019110.0	-4.79633408	17.1123224	6	12.0	11-03-24 16:11:28.151090
7.801	0.039	250	250	-2637878.0	-2641518.0	-2643978.0	-2643834.0	-2645098.0	-2642363.0	-2642224.0	-2640856.0	-4.19580858	17.098527	6	12.0	11-03-24 16:11:35.791981
8.4	0.042	250	250	-2261016.0	-2263933.0	-2266076.0	-2266091.0	-2267289.0	-2264791.0	-2264732.0	-2263469.0	-3.59667136	17.0426839	6	12.0	11-03-24 16:11:43.155608
9.0	0.045	250	250	-1884292.0	-1886458.0	-1888292.0	-1888497.0	-1889583.0	-1887318.0	-1887337.0	-1886190.0	-2.99767347	16.936582	6	12.0	11-03-24 16:11:50.627435
9.6	0.048	250	250	-1507060.0	-1508479.0	-1509995.0	-1510387.0	-1511400.0	-1509365.0	-1509461.0	-1508437.0	-2.39795988	16.9187329	6	12.0	11-03-24 16:11:58.004644
10.2	0.051	250	250	-1129729.0	-1130406.0	-1131611.0	-1132186.0	-1133113.0	-1131308.0	-1131495.0	-1130577.0	-1.79810792	16.8051852	6	12.0	11-03-24 16:12:05.669265
10.801	0.054	250	250	-752192.1	-752133.8	-753019.2	-753767.2	-754613.7	-753038.2	-753302.3	-752497.0	-1.19787652	16.6536435	6	12.0	11-03-24 16:12:13.070230
11.401	0.058	250	250	-375251.2	-374439.1	-375016.1	-375950.8	-376705.1	-375355.8	-375709.4	-375007.1	-0.598520703	16.663716	6	12.0	11-03-24 16:12:20.525775
12.001	0.061	250	250	1841.936	3396.384	3127.776	2020.772	1356.176	2473.94	2038.244	2623.312	0.00101426945	16.6246258	6	12.0	11-03-24 16:12:27.923245
12.6	0.064	250	250	378667.5	380950.4	381009.1	379721.5	379136.4	380020.4	379509.1	379976.1	0.600161288	16.5557527	6	12.0	11-03-24 16:12:35.672519
13.201	0.067	250	250	755880.6	758915.1	759289.5	757828.3	757331.0	757984.3	757393.7	757736.0	1.19991114	16.5890931	6	12.0	11-03-24 16:12:42.957374
13.8	0.07	250	250	1132523.0	1136290.0	1136981.0	1135342.0	1134919.0	1135351.0	1134674.0	1134905.0	1.79868501	16.501771	6	12.0	11-03-24 16:12:50.508223
14.4	0.073	250	250	1509663.0	1514180.0	1515172.0	1513371.0	1513033.0	1513243.0	1512481.0	1512596.0	2.3984561	16.44872	6	12.0	11-03-24 16:12:58.092296
14.999	0.076	250	250	1886594.0	1891848.0	1893161.0	1891170.0	1890931.0	1890904.0	1890067.0	1890067.0	2.99749657	16.5779245	6	12.0	11-03-24 16:13:05.361778
15.6	0.079	250	250	2264154.0	2270156.0	2271790.0	2269618.0	2269448.0	2269211.0	2268280.0	2268172.0	3.59785259	16.6104996	6	12.0	11-03-24 16:13:12.632624
16.2	0.082	250	250	2641517.0	2648279.0	2650192.0	2647861.0	2647777.0	2647312.0	2646303.0	2646066.0	4.19774623	16.5780899	6	12.0	11-03-24 16:13:19.902607
16.8	0.085	250	250	3018323.0	3025816.0	3028047.0	3025540.0	3025542.0	3024858.0	3023762.0	3023406.0	4.79681138	16.4775723	6	12.0	11-03-24 16:13:27.048479
17.4	0.088	250	250	3395522.0	3403775.0	3406296.0	3403630.0	3403698.0	3402774.0	3401606.0	3401141.0	5.39647984	16.4355245	6	12.0	11-03-24 16:13:34.239339
18.0	0.091	250	250	3772824.0	3781817.0	3784668.0	3781810.0	3781948.0	3780834.0	3779548.0	3778977.0	5.9962248	16.2774678	6	12.0	11-03-24 16:13:41.395526
18.6	0.095	250	250	4150024.0	4159747.0	4162917.0	4159891.0	4160095.0	4158744.0	4157383.0	4156688.0	6.59593493	16.2151096	6	12.0	11-03-24 16:13:48.575655
19.2	0.098	250	250	4526634.0	4537118.0	4540603.0	4537384.0	4537673.0	4536098.0	4534643.0	4533857.0	7.19468057	16.0261738	6	12.0	11-03-24 16:13:55.845286
19.8	0.101	250	250	4904052.0	4915297.0	4919094.0	4915698.0	4916093.0	4914291.0	4912766.0	4911841.0	7.79473286	15.9908065	6	12.0	11-03-24 16:14:03.013564
20.4	0.104	250	250	5281222.0	5293210.0	5297324.0	5293731.0	5294207.0	5292174.0	5290552.0	5289542.0	8.39432005	16.0129783	6	12.0	11-03-24 16:14:10.795615
21.0	0.107	250	250	5657956.0	5670660.0	5675133.0	5671362.0	5671889.0	5669654.0	5667969.0	5666802.0	8.99376064	15.9980868	6	12.0	11-03-24 16:14:20.014292
21.6	0.11	250	250	6034824.0	6048272.0	6053020.0	6049113.0	6049699.0	6047224.0	6045450.0	6044199.0	9.59232657	16.0157704	6	12.0	11-03-24 16:14:27.486528
22.199	0.113	250	250	6410956.0	6425126.0	6430189.0	6426117.0	6426803.0	6424111.0	6422275.0	6420876.0	10.190239	15.977611	6	12.0	11-03-24 16:14:34.656506
22.8	0.117	250	250	6787405.0	6802354.0	6807695.0	6803474.0	6804279.0	6801324.0	6799435.0	6797910.0	10.7887929	15.9859874	6	12.0	11-03-24 16:14:41.825722
23.4	0.12	250	250	6846543.0	7488116.0	6867413.0	7489791.0	7485800.0	6863603.0	7480245.0	7478619.0	11.3863258	15.9496894	6	12.0	11-03-24 16:14:49.070504
24.0	0.123	250	250	6837827.0	7488374.0	6858769.0	7489984.0	7485936.0	6854966.0	7480368.0	7478737.0	11.9663644	15.9003613	6	12.0	11-03-24 16:14:56.251893
