# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
7.8	0.039	250	250	-2634669.0	-2638306.0	-2640749.0	-2640647.0	-3158874.0	-3154772.0	-3154561.0	-3152559.0	-4.19090866	-0.451361151	18.3475755	1711456211.769427	6	21.0	26-03-24 13:30:11.769481
8.4	0.042	250	250	-2258216.0	-2261094.0	-2263237.0	-2263304.0	-2707623.0	-2703962.0	-2703836.0	-2702039.0	-3.59232325	-0.386886732	18.4654504	1711456219.8648684	6	21.0	26-03-24 13:30:19.864921
8.999	0.045	250	250	-1881728.0	-1883876.0	-1885707.0	-1885939.0	-2256320.0	-2253064.0	-2253054.0	-2251448.0	-2.99376796	-0.322426721	18.3878986	1711456227.9489362	6	21.0	26-03-24 13:30:27.948960
9.599	0.048	250	250	-1504853.0	-1506259.0	-1507771.0	-1508176.0	-1804647.0	-1801798.0	-1801881.0	-1800445.0	-2.39453841	-0.257893536	18.2861481	1711456236.0250204	6	21.0	26-03-24 13:30:36.025076
10.2	0.051	250	250	-1127719.0	-1128379.0	-1129579.0	-1130163.0	-1352661.0	-1350246.0	-1350389.0	-1349200.0	-1.79501184	-0.193332927	18.3348476	1711456243.869983	6	21.0	26-03-24 13:30:43.870037
10.8	0.054	250	250	-750483.9	-750407.5	-751293.9	-752053.3	-900495.7	-898507.3	-898713.3	-897710.6	-1.19520787	-0.128732078	18.2098292	1711456251.9054148	6	21.0	26-03-24 13:30:51.905475
11.4	0.058	250	250	-373809.3	-372994.4	-373562.4	-374504.6	-449004.7	-447434.8	-447749.3	-446928.7	-0.596337609	-0.0642377479	18.2061063	1711456259.9439368	6	21.0	26-03-24 13:30:59.943996
12.0	0.061	250	250	3099.892	4651.14	4398.66	3284.432	2764.72	3909.724	3516.064	4147.916	0.00293060898	0.000310499465	18.2138542	1711456267.8153791	6	21.0	26-03-24 13:31:07.815441
12.599	0.064	250	250	379778.2	382063.4	382125.1	380849.3	454250.5	454968.4	454507.7	454942.6	0.601864164	0.0648096644	18.1887248	1711456275.68238	6	21.0	26-03-24 13:31:15.682438
13.2	0.067	250	250	756736.5	759760.1	760130.8	758687.4	906129.8	906413.5	905863.7	906085.7	1.20119816	0.12936273	18.1542882	1711456283.6979382	6	21.0	26-03-24 13:31:23.698002
13.799	0.07	250	250	1133312.0	1137069.0	1137749.0	1136142.0	1357477.0	1357362.0	1356727.0	1356746.0	1.79990811	0.193839119	18.0990737	1711456291.723672	6	21.0	26-03-24 13:31:31.723723
14.399	0.073	250	250	1510158.0	1514645.0	1515647.0	1513866.0	1809225.0	1808672.0	1807963.0	1807791.0	2.39902296	0.258380058	18.1130345	1711456299.5443652	6	21.0	26-03-24 13:31:39.544421
14.999	0.076	250	250	1886713.0	1891954.0	1893256.0	1891302.0	2260556.0	2259584.0	2258785.0	2258404.0	2.99766675	0.32283682	18.0730135	1711456307.5573354	6	21.0	26-03-24 13:31:47.557384
15.599	0.079	250	250	2264026.0	2270007.0	2271625.0	2269499.0	2712801.0	2711424.0	2710541.0	2709958.0	3.59758404	0.387452456	18.072385	1711456315.6046877	6	21.0	26-03-24 13:31:55.604740
16.2	0.082	250	250	2640912.0	2647619.0	2649563.0	2647255.0	3164517.0	3162710.0	3161757.0	3160960.0	4.19680627	0.451979172	18.0891379	1711456323.4308846	6	21.0	26-03-24 13:32:03.430942
16.8	0.085	250	250	3017369.0	3024827.0	3027086.0	3024611.0	3615686.0	3613467.0	3612429.0	3611438.0	4.79533028	0.516446787	17.9966946	1711456331.4542396	6	21.0	26-03-24 13:32:11.454294
17.4	0.088	250	250	3394267.0	3402449.0	3405021.0	3402375.0	4067594.0	4064969.0	4063829.0	4062633.0	5.39448122	0.58099327	18.0239876	1711456339.4950223	6	21.0	26-03-24 13:32:19.495080
18.0	0.092	250	250	3771073.0	3780016.0	3782897.0	3780077.0	4519390.0	4516349.0	4515173.0	4513779.0	5.99359295	0.645549038	17.9932739	1711456347.504028	6	21.0	26-03-24 13:32:27.504082
18.6	0.095	250	250	4147824.0	4157503.0	4160697.0	4157711.0	4971114.0	4967648.0	4966392.0	4964785.0	6.59261084	0.710069787	17.8784934	1711456355.5343015	6	21.0	26-03-24 13:32:35.534356
19.199	0.098	250	250	4524239.0	4534659.0	4538162.0	4535006.0	5422109.0	5418226.0	5416859.0	5415077.0	7.19098492	0.774502864	17.9188164	1711456363.589232	6	21.0	26-03-24 13:32:43.589286
19.8	0.101	250	250	4901307.0	4912454.0	4916258.0	4912943.0	5874155.0	5869865.0	5868393.0	5866422.0	7.79052777	0.83908212	17.8049666	1711456371.462354	6	21.0	26-03-24 13:32:51.462407
20.4	0.104	250	250	5278172.0	5290047.0	5294173.0	5290679.0	6326078.0	6321368.0	6319831.0	6317596.0	8.38963301	0.903631397	17.8303981	1711456379.5706494	6	21.0	26-03-24 13:32:59.570704
21.0	0.107	250	250	5654553.0	5667187.0	5671611.0	5667945.0	6777250.0	6772185.0	6770553.0	6768131.0	8.98799153	0.968067347	17.7792086	1711456387.3708062	6	21.0	26-03-24 13:33:07.370863
21.6	0.11	250	250	6030932.0	6044339.0	6049038.0	6045207.0	7228354.0	7222872.0	7221170.0	7218537.0	9.58639751	1.032511	17.7128254	1711456395.170324	6	21.0	26-03-24 13:33:15.170406
22.199	0.113	250	250	6406789.0	6420883.0	6425998.0	6421943.0	7678896.0	7672991.0	7671205.0	7668362.0	10.1839408	1.09688162	17.7559407	1711456403.0237517	6	21.0	26-03-24 13:33:23.023801
22.799	0.117	250	250	6783071.0	6797992.0	6803316.0	6799154.0	8129998.0	8123653.0	8121755.0	8118715.0	10.7822367	1.16132439	17.704449	1711456411.0521944	6	21.0	26-03-24 13:33:31.052249
23.399	0.12	250	250	6844164.0	7487188.0	6865235.0	7488855.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3793643	9.9e+37	17.6895575	1711456419.1053278	6	21.0	26-03-24 13:33:39.105391
24.0	0.123	250	250	6835445.0	7487410.0	6856649.0	7489087.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647101	9.9e+37	17.761525	1711456426.9400141	6	21.0	26-03-24 13:33:46.940079
