# 
hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDC	IDC	Delay	a	b	
-50.0	-51.8	-50.0	-51.8	-50.0377744	0.0003280099370188943	2.0	-50.0	-1.8000000000000007	18-06-24 15:49:50.851278
-50.0	-51.5	-50.0	-51.5	-50.0378045	0.00027245936619014295	2.0	-50.0	-1.5	18-06-24 15:49:55.057097
-50.0	-51.2	-50.0	-51.2	-50.0378044	0.00021826451064680598	2.0	-50.0	-1.1999999999999993	18-06-24 15:49:59.330906
-50.0	-50.9	-50.0	-50.9	-50.0378266	0.00016411476976906927	2.0	-50.0	-0.9000000000000004	18-06-24 15:50:03.535340
-50.0	-50.6	-50.0	-50.6	-50.0379753	0.00010896232330300908	2.0	-50.0	-0.6000000000000014	18-06-24 15:50:07.764151
-50.0	-50.3	-50.0	-50.3	-50.0379461	5.482109847045887e-05	2.0	-50.0	-0.3000000000000007	18-06-24 15:50:12.063192
-50.0	-50.0	-50.0	-50.0	-50.0378015	-6.886891492552234e-07	2.0	-50.0	0.0	18-06-24 15:50:16.305138
-50.0	-49.7	-50.0	-49.7	-50.0377904	-5.487084674597621e-05	2.0	-50.0	0.3000000000000007	18-06-24 15:50:20.469350
-50.0	-49.4	-50.0	-49.4	-50.0380118	-0.000109013266620014	2.0	-50.0	0.6000000000000014	18-06-24 15:50:24.758181
-50.0	-49.1	-50.0	-49.1	-50.0379308	-0.0001645323165050485	2.0	-50.0	0.9000000000000004	18-06-24 15:50:29.276043
-50.0	-48.8	-50.0	-48.8	-50.0378023	-0.00021867115065480355	2.0	-50.0	1.2000000000000028	18-06-24 15:50:33.542681
-50.0	-48.5	-50.0	-48.5	-50.0378547	-0.0002724559312206338	2.0	-50.0	1.5	18-06-24 15:50:37.772338
-50.0	-48.2	-50.0	-48.2	-50.0378874	-0.00032798244926522045	2.0	-50.0	1.8000000000000007	18-06-24 15:50:42.071213
-50.0	-47.900000000000006	-50.0	-47.900000000000006	-50.0378745	-0.0003821318924322703	2.0	-50.0	2.099999999999998	18-06-24 15:50:46.397047
-50.0	-47.6	-50.0	-47.6	-50.0379274	-0.0004362891012696191	2.0	-50.0	2.3999999999999986	18-06-24 15:50:50.761911
-50.0	-47.3	-50.0	-47.3	-50.0380007	-0.0004918438548435469	2.0	-50.0	2.6999999999999993	18-06-24 15:50:55.069796
-50.0	-47.0	-50.0	-47.0	-50.0379303	-0.0005459594341697491	2.0	-50.0	3.0	18-06-24 15:50:59.535984
-50.0	-46.7	-50.0	-46.7	-50.0378538	-0.0005997577586723983	2.0	-50.0	3.3000000000000007	18-06-24 15:51:03.800040
-50.0	-46.4	-50.0	-46.4	-50.0379257	-0.0006553482175347395	2.0	-50.0	3.6000000000000014	18-06-24 15:51:07.975080
-50.0	-46.1	-50.0	-46.1	-50.0380683	-0.0007095264900529841	2.0	-50.0	3.8999999999999986	18-06-24 15:51:12.186615
-50.0	-45.8	-50.0	-45.8	-50.0381049	-0.0007636908707387784	2.0	-50.0	4.199999999999999	18-06-24 15:51:17.590167
-50.0	-45.5	-50.0	-45.5	-50.0379747	-0.0008192693791862442	2.0	-50.0	4.5	18-06-24 15:51:21.709230
-50.0	-45.2	-50.0	-45.2	-50.037841	-0.0008734077636708987	2.0	-50.0	4.800000000000001	18-06-24 15:51:26.003297
-50.0	-44.9	-50.0	-44.9	-50.0379017	-0.0009275760291912427	2.0	-50.0	5.100000000000001	18-06-24 15:51:30.255001
-50.0	-44.599999999999994	-50.0	-44.599999999999994	-50.037642	-0.0009827374387683695	2.0	-50.0	5.400000000000002	18-06-24 15:51:34.489378
-50.0	-44.3	-50.0	-44.3	-50.0382189	-0.0010368698490452865	2.0	-50.0	5.699999999999999	18-06-24 15:51:38.696369
-50.0	-44.0	-50.0	-44.0	-50.037598	-0.0010910411016694993	2.0	-50.0	6.0	18-06-24 15:51:43.006121
-50.0	-43.7	-50.0	-43.7	-49.8586377	-0.0011143567189843048	2.0	-50.0	6.299999999999997	18-06-24 15:51:47.249427
-50.0	-43.400000000000006	-50.0	-43.400000000000006	-49.560018	-0.0011147802399280216	2.0	-50.0	6.599999999999998	18-06-24 15:51:51.443319
-50.0	-43.1	-50.0	-43.1	-49.2613334	-0.0011152149655103468	2.0	-50.0	6.899999999999999	18-06-24 15:51:55.700119
-50.0	-42.8	-50.0	-42.8	-48.9572768	-0.0011155884394681594	2.0	-50.0	7.199999999999999	18-06-24 15:51:59.948797
-50.0	-42.5	-50.0	-42.5	-48.6584635	-0.0011159713266020194	2.0	-50.0	7.5	18-06-24 15:52:04.189446
-50.0	-42.2	-50.0	-42.2	-48.3594477	-0.0011163839428171547	2.0	-50.0	7.800000000000001	18-06-24 15:52:08.385544
-50.0	-41.9	-50.0	-41.9	-48.0531988	-0.0011167837108867341	2.0	-50.0	8.100000000000001	18-06-24 15:52:12.692678
-50.0	-41.599999999999994	-50.0	-41.599999999999994	-47.7544221	-0.0011171559912026392	2.0	-50.0	8.400000000000002	18-06-24 15:52:16.933740
-50.0	-41.3	-50.0	-41.3	-47.4552538	-0.0011175476916924923	2.0	-50.0	8.700000000000003	18-06-24 15:52:21.155563
-50.0	-41.0	-50.0	-41.0	-47.1488663	-0.0011180131920423874	2.0	-50.0	9.0	18-06-24 15:52:25.290002
-50.0	-40.7	-50.0	-40.7	-46.8530735	-0.0011183953314005798	2.0	-50.0	9.3	18-06-24 15:52:29.497285
-50.0	-40.400000000000006	-50.0	-40.400000000000006	-46.5541924	-0.0011187165190442868	2.0	-50.0	9.599999999999998	18-06-24 15:52:34.034848
-50.0	-40.1	-50.0	-40.1	-46.2480026	-0.0011191942697190843	2.0	-50.0	9.899999999999999	18-06-24 15:52:38.201509
-50.0	-39.8	-50.0	-39.8	-45.949027	-0.0011194969349195242	2.0	-50.0	10.2	18-06-24 15:52:42.401174
-50.0	-39.5	-50.0	-39.5	-45.6503265	-0.0011199186624012796	2.0	-50.0	10.5	18-06-24 15:52:46.571478
-50.0	-39.2	-50.0	-39.2	-45.344442	-0.0011202610636808956	2.0	-50.0	10.8	18-06-24 15:52:50.782004
-50.0	-38.9	-50.0	-38.9	-45.0480236	-0.0011206493292012397	2.0	-50.0	11.100000000000001	18-06-24 15:52:54.980997
-50.0	-38.6	-50.0	-38.6	-44.7489943	-0.001120981423572928	2.0	-50.0	11.399999999999999	18-06-24 15:52:59.322853
-50.0	-38.3	-50.0	-38.3	-44.4426637	-0.0011213604258722384	2.0	-50.0	11.7	18-06-24 15:53:03.539772
-50.0	-38.0	-50.0	-38.0	-44.1439042	-0.0011217094011796462	2.0	-50.0	12.0	18-06-24 15:53:07.790511
-50.0	-37.7	-50.0	-37.7	-43.8451552	-0.0011220857162851144	2.0	-50.0	12.3	18-06-24 15:53:11.992947
-50.0	-37.4	-50.0	-37.4	-43.5395425	-0.0011224372308307508	2.0	-50.0	12.600000000000001	18-06-24 15:53:16.235614
-50.0	-37.099999999999994	-50.0	-37.099999999999994	-43.2405064	-0.0011227847125862241	2.0	-50.0	12.900000000000002	18-06-24 15:53:20.479808
-50.0	-36.8	-50.0	-36.8	-42.9445777	-0.0011231786544036789	2.0	-50.0	13.2	18-06-24 15:53:24.693203
-50.0	-36.5	-50.0	-36.5	-42.6385422	-0.0011234956593022094	2.0	-50.0	13.5	18-06-24 15:53:28.940616
-50.0	-36.2	-50.0	-36.2	-42.3399295	-0.00112391544536639	2.0	-50.0	13.799999999999997	18-06-24 15:53:36.700686
-50.0	-35.900000000000006	-50.0	-35.900000000000006	-42.0419383	-0.0011243072958112565	2.0	-50.0	14.099999999999998	18-06-24 15:53:40.846620
-50.0	-35.6	-50.0	-35.6	-41.7352713	-0.0011246150394881534	2.0	-50.0	14.399999999999999	18-06-24 15:53:45.137356
-50.0	-35.3	-50.0	-35.3	-41.4371698	-0.0011250092812156354	2.0	-50.0	14.7	18-06-24 15:53:50.208700
-50.0	-35.0	-50.0	-35.0	-41.1336587	-0.0011253339058282514	2.0	-50.0	15.0	18-06-24 15:53:54.382790
