# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.102	0.0	250	250	-7425444.0	-7439254.0	-7446677.0	-7444431.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8636785	9.9e+37	34.7497374	6	56.0	25-03-24 18:52:51.982473
0.601	0.002	250	250	-7152849.0	-7165546.0	-7172205.0	-7169531.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.375893	9.9e+37	34.7140621	6	56.0	25-03-24 18:53:00.012092
1.201	0.005	250	250	-6778188.0	-6790166.0	-6796403.0	-6793992.0	-8122759.0	-8113290.0	-8112551.0	-8108873.0	-10.7797887	-1.16049046	34.7113179	6	56.0	25-03-24 18:53:08.050307
1.8	0.008	250	250	-6402296.0	-6413522.0	-6419429.0	-6417206.0	-7672312.0	-7663309.0	-7662651.0	-7659092.0	-10.1820293	-1.09613197	34.7957719	6	56.0	25-03-24 18:53:16.079400
2.401	0.011	250	250	-6025142.0	-6035636.0	-6041220.0	-6039187.0	-7220586.0	-7212072.0	-7211403.0	-7208123.0	-9.58230703	-1.03159827	34.7765621	6	56.0	25-03-24 18:53:23.907345
3.001	0.014	250	250	-5648570.0	-5658255.0	-5663533.0	-5661677.0	-6769128.0	-6761019.0	-6760419.0	-6757312.0	-8.98346257	-0.967101588	34.7131474	6	56.0	25-03-24 18:53:31.991512
3.601	0.018	250	250	-5272067.0	-5281023.0	-5285963.0	-5284327.0	-6318064.0	-6310469.0	-6309942.0	-6306983.0	-8.38480253	-0.902666743	34.7213801	6	56.0	25-03-24 18:53:40.015713
4.201	0.021	250	250	-4895268.0	-4903472.0	-4908079.0	-4906641.0	-5866208.0	-5859082.0	-5858599.0	-5855814.0	-7.78566453	-0.838118936	34.6893639	6	56.0	25-03-24 18:53:48.030912
4.8	0.024	250	250	-4518675.0	-4526123.0	-4530394.0	-4529141.0	-5415074.0	-5408390.0	-5407978.0	-5405372.0	-7.18681275	-0.773660454	34.7250391	6	56.0	25-03-24 18:53:56.078300
5.401	0.027	250	250	-4141660.0	-4148352.0	-4152299.0	-4151226.0	-4963286.0	-4957060.0	-4956734.0	-4954242.0	-6.58733456	-0.709112648	34.6911934	6	56.0	25-03-24 18:54:04.119660
