# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.118	0.0	250	250	-7434643.0	-7448373.0	-7455441.0	-7453403.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8741332	9.9e+37	21.1119001	1711521963.99866	6	188.0	27-03-24 07:46:03.998723
0.6	0.002	250	250	-7154089.0	-7166716.0	-7173038.0	-7170566.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767508	9.9e+37	21.0492303	1711521972.024204	6	188.0	27-03-24 07:46:12.024268
1.2	0.005	250	250	-6779032.0	-6790929.0	-6796930.0	-6794677.0	-8125473.0	-8116437.0	-8115567.0	-8111426.0	-10.7801802	-1.16086233	20.9913518	1711521980.0735252	6	188.0	27-03-24 07:46:20.073581
1.8	0.008	250	250	-6403016.0	-6414169.0	-6419843.0	-6417790.0	-7674782.0	-7666179.0	-7665449.0	-7661492.0	-10.1822749	-1.096475	20.9440141	1711521988.0956936	6	188.0	27-03-24 07:46:28.095751
2.401	0.011	250	250	-6025818.0	-6036219.0	-6041590.0	-6039706.0	-7222683.0	-7214516.0	-7213834.0	-7210118.0	-9.58247239	-1.03188428	20.8933225	1711521995.9260528	6	188.0	27-03-24 07:46:35.926109
3.0	0.015	250	250	-5649168.0	-5658816.0	-5663881.0	-5662174.0	-6771090.0	-6763395.0	-6762743.0	-6759222.0	-8.98363917	-0.967372823	20.8477097	1711522003.9547539	6	188.0	27-03-24 07:46:43.954806
3.6	0.018	250	250	-5272651.0	-5281569.0	-5286279.0	-5284778.0	-6319687.0	-6312424.0	-6311819.0	-6308477.0	-8.38499934	-0.902897373	20.7483388	1711522011.7880342	6	188.0	27-03-24 07:46:51.788090
4.2	0.021	250	250	-4895749.0	-4903931.0	-4908308.0	-4906999.0	-5868120.0	-5861297.0	-5860780.0	-5857661.0	-7.78577293	-0.838366513	20.7420143	1711522019.8594608	6	188.0	27-03-24 07:46:59.859518
4.8	0.024	250	250	-4519247.0	-4526654.0	-4530708.0	-4529625.0	-5416845.0	-5410478.0	-5410005.0	-5407078.0	-7.18714504	-0.773910795	20.7363606	1711522027.6755803	6	188.0	27-03-24 07:47:07.675633
5.4	0.027	250	250	-4142098.0	-4148764.0	-4152536.0	-4151600.0	-4964874.0	-4958940.0	-4958529.0	-4955792.0	-6.5875841	-0.709335227	20.7499678	1711522035.6917498	6	188.0	27-03-24 07:47:15.691809
6.0	0.03	250	250	-3765531.0	-3771453.0	-3774863.0	-3774156.0	-4513737.0	-4508242.0	-4507917.0	-4505360.0	-5.98879761	-0.644889764	20.7403853	1711522043.7780755	6	188.0	27-03-24 07:47:23.778131
6.6	0.033	250	250	-3388424.0	-3393599.0	-3396723.0	-3396164.0	-4061758.0	-4056673.0	-4056439.0	-4054074.0	-5.38927767	-0.580309575	20.7088588	1711522051.830289	6	188.0	27-03-24 07:47:31.830343
7.2	0.036	250	250	-3011867.0	-3016306.0	-3019102.0	-3018737.0	-3610332.0	-3605722.0	-3605524.0	-3603372.0	-4.79056859	-0.515838188	20.7119252	1711522059.84743	6	188.0	27-03-24 07:47:39.847486
7.8	0.039	250	250	-2634442.0	-2638121.0	-2640605.0	-2640425.0	-3157870.0	-3153666.0	-3153538.0	-3151583.0	-4.19049056	-0.45119671	20.6661207	1711522067.885667	6	188.0	27-03-24 07:47:47.885721
8.4	0.042	250	250	-2257981.0	-2260910.0	-2263075.0	-2263083.0	-2706769.0	-2703014.0	-2702975.0	-2701208.0	-3.59192642	-0.386754218	20.6513636	1711522075.9105854	6	188.0	27-03-24 07:47:55.910638
8.999	0.045	250	250	-1881500.0	-1883675.0	-1885531.0	-1885724.0	-2255730.0	-2252383.0	-2252409.0	-2250824.0	-2.99336358	-0.322329703	20.6689954	1711522083.8403258	6	188.0	27-03-24 07:48:03.840382
9.599	0.048	250	250	-1504601.0	-1506032.0	-1507564.0	-1507940.0	-1804155.0	-1801231.0	-1801346.0	-1799971.0	-2.39413997	-0.257812807	20.6384272	1711522091.8847218	6	188.0	27-03-24 07:48:11.884777
10.199	0.051	250	250	-1127508.0	-1128195.0	-1129409.0	-1129968.0	-1352177.0	-1349702.0	-1349876.0	-1348705.0	-1.79459078	-0.193239543	20.6477222	1711522099.910736	6	188.0	27-03-24 07:48:19.910790
10.8	0.054	250	250	-750282.0	-750216.3	-751110.8	-751861.1	-900051.2	-898012.9	-898250.3	-897262.8	-1.19485766	-0.128657938	20.6356482	1711522107.9365404	6	188.0	27-03-24 07:48:27.936602
