# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	215.306122	220.172283	215.180068	215.256976	19.5705367	1715779394.4302208	-11.9609537	-7453962.0	-7466968.0	-7473453.0	-7471081.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	11401.112861128611	0.0	15-05-24 15:23:20.864040
0.6	0.002	250	250	1638	1638	1638	1638	215.045547	219.948094	214.952974	215.058186	19.805349	1715779433.6858444	-11.3808822	-7156402.0	-7168964.0	-7175304.0	-7172890.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	11401.112861128611	0.025	15-05-24 15:24:00.119233
1.2	0.005	250	250	3276	3276	3276	3276	214.952413	219.85928	214.83366	214.953536	20.1757825	1715779472.9354942	-10.7818134	-6779644.0	-6791447.0	-6797440.0	-6795275.0	-1.16109553	-8125830.0	-8116916.0	-8115959.0	-8111950.0	20	11401.112861128611	0.05	15-05-24 15:24:39.372930
1.8	0.008	250	250	4915	4915	4915	4915	212.617376	212.447446	212.438465	212.432786	20.5158666	1715779512.174038	-10.1831556	-6403129.0	-6414221.0	-6419923.0	-6417883.0	-1.09685505	-7676244.0	-7667745.0	-7666852.0	-7663054.0	20	11401.112861128611	0.075	15-05-24 15:25:18.616819
2.4	0.012	250	250	6553	6553	6553	6553	200.114034	199.952696	199.945143	199.939841	20.9033842	1715779551.4227052	-9.58311399	-6025752.0	-6036109.0	-6041493.0	-6039645.0	-1.03232328	-7224435.0	-7216431.0	-7215593.0	-7211988.0	20	11401.112861128611	0.1	15-05-24 15:25:57.865485
3.0	0.015	250	250	8191	8191	8191	8191	187.608035	187.455518	187.450644	187.445835	21.2839066	1715779590.6813574	-8.98410063	-5648982.0	-5658581.0	-5663656.0	-5661997.0	-0.96789153	-6773525.0	-6765924.0	-6765141.0	-6761709.0	20	11401.112861128611	0.125	15-05-24 15:26:37.128166
3.6	0.018	250	250	9830	9830	9830	9830	175.098287	174.954809	174.952852	174.94781	21.5578712	1715779629.9231145	-8.38529011	-5272435.0	-5281286.0	-5286026.0	-5284545.0	-0.903410221	-6322175.0	-6315000.0	-6314324.0	-6311052.0	20	11401.112861128611	0.15	15-05-24 15:27:16.367349
4.2	0.021	250	250	11468	11468	11468	11468	162.594927	162.459621	162.460487	162.455892	21.7384061	1715779669.162246	-7.78589197	-4895477.0	-4903555.0	-4908012.0	-4906713.0	-0.838885358	-5870584.0	-5863828.0	-5863199.0	-5860125.0	20	11401.112861128611	0.175	15-05-24 15:27:55.604653
4.799	0.024	250	250	13107	13107	13107	13107	150.082903	149.955958	149.95894	149.954729	21.3123667	1715779708.3996441	-7.18713031	-4518917.0	-4526251.0	-4530389.0	-4529258.0	-0.774386291	-5419136.0	-5412803.0	-5412255.0	-5409396.0	20	11401.112861128611	0.2	15-05-24 15:28:34.842177
5.4	0.027	250	250	14745	14745	14745	14745	137.579918	137.462039	137.465012	137.461086	21.0515302	1715779747.6551285	-6.5875647	-4141809.0	-4148414.0	-4152205.0	-4151290.0	-0.709840243	-4967352.0	-4961441.0	-4960995.0	-4958318.0	20	11401.112861128611	0.225	15-05-24 15:29:14.098350
5.999	0.03	250	250	16383	16383	16383	16383	125.073712	124.964776	124.968812	124.964903	20.6119794	1715779786.918549	-5.98872028	-3765175.0	-3771040.0	-3774491.0	-3773795.0	-0.645346291	-4515970.0	-4510473.0	-4510078.0	-4507585.0	20	11401.112861128611	0.25	15-05-24 15:29:53.362740
6.599	0.033	250	250	18022	18022	18022	18022	112.564139	112.464719	112.470509	112.466793	20.01585	1715779826.158841	-5.3890353	-3388035.0	-3393176.0	-3396302.0	-3395773.0	-0.580773831	-4064009.0	-4058907.0	-4058606.0	-4056324.0	20	11401.112861128611	0.275	15-05-24 15:30:32.602386
7.199	0.036	250	250	19660	19660	19660	19660	100.059948	99.9702217	99.9782527	99.9743207	19.5099708	1715779865.4235725	-4.79032261	-3011501.0	-3015889.0	-3018691.0	-3018361.0	-0.516221608	-3612224.0	-3607574.0	-3607339.0	-3605273.0	20	11401.112861128611	0.3	15-05-24 15:31:11.863828
7.8	0.039	250	250	21298	21298	21298	21298	87.5557612	87.4750524	87.48661	87.4820673	19.5496157	1715779904.659513	-4.19025732	-2634105.0	-2637712.0	-2640227.0	-2640067.0	-0.451560034	-3159478.0	-3155359.0	-3155203.0	-3153277.0	20	11401.112861128611	0.325	15-05-24 15:31:51.092577
8.399	0.042	250	250	22937	22937	22937	22937	75.0447424	74.9732117	74.9882248	74.9830954	19.9785445	1715779943.8941646	-3.59159835	-2257580.0	-2260471.0	-2262650.0	-2262672.0	-0.387013083	-2707716.0	-2703965.0	-2703879.0	-2702189.0	20	11401.112861128611	0.35	15-05-24 15:32:30.337382
8.999	0.045	250	250	24575	24575	24575	24575	62.5376627	62.4763451	62.4940352	62.4896798	20.4209037	1715779983.1356344	-2.99308975	-1881168.0	-1883326.0	-1885180.0	-1885378.0	-0.322523791	-2256302.0	-2252950.0	-2252984.0	-2251453.0	20	11401.112861128611	0.375	15-05-24 15:33:09.580841
9.599	0.048	250	250	26214	26214	26214	26214	50.0289251	49.9759348	49.9964763	49.9934756	20.7582088	1715780022.3921971	-2.39372589	-1504211.0	-1505619.0	-1507147.0	-1507533.0	-0.257933945	-1804181.0	-1801307.0	-1801368.0	-1800080.0	20	11401.112861128611	0.4	15-05-24 15:33:48.835998
10.199	0.051	250	250	27852	27852	27852	27852	37.5264187	37.482001	37.5056815	37.5020065	20.987998	1715780061.6541493	-1.79421534	-1127152.0	-1127813.0	-1129033.0	-1129590.0	-0.193330305	-1351905.0	-1349485.0	-1349678.0	-1348483.0	20	11401.112861128611	0.425	15-05-24 15:34:28.099321
10.799	0.055	250	250	29490	29490	29490	29490	25.0240072	24.9878966	25.015482	25.0122595	21.2629208	1715780100.9122822	-1.19438568	-749901.6	-749820.6	-750720.0	-751477.2	-0.128682957	-899386.2	-897401.9	-897663.9	-896663.5	20	11401.112861128611	0.45	15-05-24 15:35:07.357717
11.399	0.058	250	250	31129	31129	31129	31129	12.5139543	12.4873027	12.5165285	12.5135252	21.5388019	1715780140.152444	-0.595596889	-373324.9	-372506.5	-373084.4	-374025.8	-0.0641694919	-447854.7	-446234.1	-446613.0	-445801.0	20	11401.112861128611	0.475	15-05-24 15:35:46.597816
11.999	0.061	250	250	32767	32767	32767	32767	0.00892921995	-0.00785185254	0.0234207742	0.0205554912	21.7574753	1715780179.3887978	0.00376377591	3609.368	5174.32	4913.212	3797.424	0.00042116764	4183.22	5358.74	4958.724	5519.864	20	11401.112861128611	0.5	15-05-24 15:36:25.831889
12.599	0.064	250	250	34405	34405	34405	34405	-12.4923197	-12.4991781	-12.4656492	-12.468837	21.5191578	1715780218.6296964	0.602639391	380242.9	382540.8	382607.8	381314.9	0.0649376746	455803.5	456511.7	456022.8	456479.5	20	11401.112861128611	0.525	15-05-24 15:37:05.073454
13.199	0.067	250	250	36044	36044	36044	36044	-25.0030043	-25.0004698	-24.9643762	-24.9674989	21.0134875	1715780257.8759592	1.20206188	757243.1	760282.4	760668.9	759198.1	0.129512666	907740.4	908080.6	907519.9	907762.2	20	11401.112861128611	0.55	15-05-24 15:37:44.319197
13.798	0.07	250	250	37682	37682	37682	37682	-37.5061497	-37.4932462	-37.4550403	-37.4572822	20.7828359	1715780297.134494	1.8007778	1133791.0	1137570.0	1138279.0	1136623.0	0.19400939	1359172.0	1359077.0	1358462.0	1358505.0	20	11401.112861128611	0.575	15-05-24 15:38:23.578021
14.398	0.073	250	250	39321	39321	39321	39321	-50.0171919	-49.9951595	-49.9553339	-49.9568418	20.5222869	1715780336.376107	2.4001524	1510734.0	1515253.0	1516281.0	1514445.0	0.258530062	1810872.0	1810342.0	1809605.0	1809493.0	20	11401.112861128611	0.6	15-05-24 15:39:02.820444
14.998	0.076	250	250	40959	40959	40959	40959	-62.5223425	-62.4919478	-62.449307	-62.4498762	20.1269116	1715780375.6663008	2.99887197	1887316.0	1892576.0	1893932.0	1891914.0	0.323066357	2262564.0	2261620.0	2260861.0	2260537.0	20	11401.112861128611	0.625	15-05-24 15:39:42.110777
15.599	0.079	250	250	42597	42597	42597	42597	-75.0235685	-74.9841552	-74.9390698	-74.9385314	19.6811602	1715780414.9084017	3.59889141	2264691.0	2270699.0	2272365.0	2270164.0	0.387662542	2714720.0	2713352.0	2712478.0	2711958.0	20	11401.112861128611	0.65	15-05-24 15:40:21.351796
16.199	0.082	250	250	44236	44236	44236	44236	-87.5351076	-87.4866864	-87.4393819	-87.4377858	19.5703457	1715780454.1702836	4.19830356	2641693.0	2648425.0	2650408.0	2648041.0	0.452216609	3166663.0	3164835.0	3163876.0	3163179.0	20	11401.112861128611	0.675	15-05-24 15:41:00.613579
16.798	0.086	250	250	45874	45874	45874	45874	-100.037513	-99.9809479	-99.9308833	-99.9290752	19.9117692	1715780493.4395251	4.79696882	3018234.0	3025702.0	3028000.0	3025460.0	0.516719536	3618220.0	3615944.0	3614894.0	3613995.0	20	11401.112861128611	0.7	15-05-24 15:41:39.881172
17.398	0.089	250	250	47512	47512	47512	47512	-112.541372	-112.475364	-112.424224	-112.422156	20.3642709	1715780532.6834471	5.39621599	3395138.0	3403363.0	3405984.0	3403265.0	0.581210122	4069645.0	4066957.0	4065864.0	4064735.0	20	11401.112861128611	0.725	15-05-24 15:42:19.128374
17.998	0.092	250	250	49151	49151	49151	49151	-125.054695	-124.980018	-124.926854	-124.924555	20.7868606	1715780571.9420273	5.99545774	3772030.0	3780994.0	3783959.0	3781025.0	0.645711897	4521167.0	4518055.0	4516846.0	4515580.0	20	11401.112861128611	0.75	15-05-24 15:42:58.383780
18.598	0.095	250	250	50789	50789	50789	50789	-137.557582	-137.472788	-137.417734	-137.414468	21.0453015	1715780611.1821687	6.59459089	4148859.0	4158592.0	4161870.0	4158738.0	0.710222263	4972793.0	4969173.0	4967939.0	4966484.0	20	11401.112861128611	0.775	15-05-24 15:43:37.626008
19.198	0.098	250	250	52428	52428	52428	52428	-150.071052	-149.976408	-149.91983	-149.914972	21.3826067	1715780650.4460373	7.19312274	4525303.0	4535760.0	4539362.0	4536060.0	0.774614607	5423566.0	5419538.0	5418174.0	5416552.0	20	11401.112861128611	0.8	15-05-24 15:44:16.881848
19.798	0.101	250	250	54066	54066	54066	54066	-162.574587	-162.470938	-162.411658	-162.40694	21.6524508	1715780689.6947725	7.79264613	4902361.0	4913568.0	4917490.0	4913990.0	0.839144018	5875258.0	5870786.0	5869390.0	5867557.0	20	11401.112861128611	0.825	15-05-24 15:44:56.139498
20.398	0.104	250	250	55704	55704	55704	55704	-175.080419	-174.966853	-174.903973	-174.901266	21.5846065	1715780728.956988	8.39192199	5279265.0	5291241.0	5295482.0	5291799.0	0.903686864	6327082.0	6322214.0	6320727.0	6318715.0	20	11401.112861128611	0.85	15-05-24 15:45:35.400736
