# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.076	0.0	250	250	-7453822.0	-7466938.0	-7473597.0	-7471258.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3094919	1714102627.3784058	6	204.00000000000003	26-04-24 05:37:07.378471
0.6	0.002	250	250	-7154043.0	-7166583.0	-7173013.0	-7170574.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2802652	1714102634.1476064	6	204.00000000000003	26-04-24 05:37:14.147671
1.2	0.005	250	250	-6778955.0	-6790779.0	-6796879.0	-6794639.0	-8124332.0	-8115481.0	-8114451.0	-8110368.0	-1.1608012	21.3583629	1714102640.929442	6	204.00000000000003	26-04-24 05:37:20.929496
1.8	0.008	250	250	-6402959.0	-6414030.0	-6419789.0	-6417769.0	-7673659.0	-7665228.0	-7664255.0	-7660359.0	-1.09640918	21.3909435	1714102647.7128878	6	204.00000000000003	26-04-24 05:37:27.712976
2.4	0.011	250	250	-6025859.0	-6036196.0	-6041596.0	-6039745.0	-7222028.0	-7214021.0	-7213152.0	-7209467.0	-1.03187654	21.3026883	1714102654.5289621	6	204.00000000000003	26-04-24 05:37:34.529019
3.0	0.015	250	250	-5649228.0	-5658836.0	-5663923.0	-5662253.0	-6770675.0	-6763107.0	-6762346.0	-6758820.0	-0.967386532	21.4485345	1714102661.3118553	6	204.00000000000003	26-04-24 05:37:41.311911
3.6	0.018	250	250	-5272682.0	-5281564.0	-5286342.0	-5284835.0	-6319308.0	-6312149.0	-6311456.0	-6308153.0	-0.902914325	21.4938599	1714102668.0948699	6	204.00000000000003	26-04-24 05:37:48.094926
4.2	0.021	250	250	-4895884.0	-4904028.0	-4908436.0	-4907158.0	-5867849.0	-5861128.0	-5860510.0	-5857402.0	-0.838411802	21.4892603	1714102674.8646646	6	204.00000000000003	26-04-24 05:37:54.864682
4.799	0.024	250	250	-4519307.0	-4526695.0	-4530817.0	-4529700.0	-5416637.0	-5410322.0	-5409754.0	-5406865.0	-0.773950624	21.5365021	1714102681.6483638	6	204.00000000000003	26-04-24 05:38:01.648418
5.4	0.027	250	250	-4142284.0	-4148886.0	-4152720.0	-4151789.0	-4964807.0	-4958921.0	-4958470.0	-4955759.0	-0.709397856	21.5828816	1714102688.4521787	6	204.00000000000003	26-04-24 05:38:08.452234
5.999	0.03	250	250	-3765704.0	-3771583.0	-3775068.0	-3774325.0	-4513508.0	-4508073.0	-4507675.0	-4505158.0	-0.644922493	21.6531216	1714102695.238313	6	204.00000000000003	26-04-24 05:38:15.238370
6.6	0.033	250	250	-3388653.0	-3393796.0	-3396968.0	-3396402.0	-4061678.0	-4056663.0	-4056357.0	-4054025.0	-0.580369811	21.708317	1714102702.0228746	6	204.00000000000003	26-04-24 05:38:22.022962
7.199	0.036	250	250	-3012127.0	-3016535.0	-3019368.0	-3018991.0	-3610491.0	-3605901.0	-3605689.0	-3603522.0	-0.515910008	21.7080295	1714102708.804993	6	204.00000000000003	26-04-24 05:38:28.805051
7.8	0.039	250	250	-2634728.0	-2638388.0	-2640902.0	-2640715.0	-3158206.0	-3154055.0	-3153917.0	-3151963.0	-0.451299479	21.7397477	1714102715.5879467	6	204.00000000000003	26-04-24 05:38:35.587998
8.399	0.042	250	250	-2258287.0	-2261209.0	-2263393.0	-2263386.0	-2707116.0	-2703394.0	-2703314.0	-2701538.0	-0.386846385	21.8002134	1714102722.3693175	6	204.00000000000003	26-04-24 05:38:42.369375
