# 
ch2a	ch2a avglen	Delay	a	
2683.112	250.0	0.0	0	13-12-23 16:18:25.752532
2683.18	250.0	0.0	0	13-12-23 16:18:25.775642
2683.696	250.0	0.0	0	13-12-23 16:18:25.799183
2683.816	250.0	0.0	0	13-12-23 16:18:25.823400
2683.86	250.0	0.0	0	13-12-23 16:18:25.847682
2683.868	250.0	0.0	0	13-12-23 16:18:25.871185
2683.792	250.0	0.0	0	13-12-23 16:18:25.894775
2684.332	250.0	0.0	0	13-12-23 16:18:25.917560
2684.464	250.0	0.0	0	13-12-23 16:18:25.940261
2684.492	250.0	0.0	0	13-12-23 16:18:25.962930
2684.468	250.0	0.0	0	13-12-23 16:18:25.985621
2684.544	250.0	0.0	0	13-12-23 16:18:26.007613
2684.376	250.0	0.0	0	13-12-23 16:18:26.030107
2684.708	250.0	0.0	0	13-12-23 16:18:26.053644
2684.936	250.0	0.0	0	13-12-23 16:18:26.077694
2684.92	250.0	0.0	0	13-12-23 16:18:26.103750
2685.136	250.0	0.0	0	13-12-23 16:18:26.125854
2685.288	250.0	0.0	0	13-12-23 16:18:26.149222
2685.26	250.0	0.0	0	13-12-23 16:18:26.173685
2685.196	250.0	0.0	0	13-12-23 16:18:26.195923
2684.944	250.0	0.0	0	13-12-23 16:18:26.218251
2684.8	250.0	0.0	0	13-12-23 16:18:26.240547
2685.06	250.0	0.0	0	13-12-23 16:18:26.264866
2685.152	250.0	0.0	0	13-12-23 16:18:26.287449
2685.268	250.0	0.0	0	13-12-23 16:18:26.309402
2685.528	250.0	0.0	0	13-12-23 16:18:26.331552
2685.448	250.0	0.0	0	13-12-23 16:18:26.353892
2685.4	250.0	0.0	0	13-12-23 16:18:26.376284
2685.288	250.0	0.0	0	13-12-23 16:18:26.398651
2685.54	250.0	0.0	0	13-12-23 16:18:26.420710
2685.612	250.0	0.0	0	13-12-23 16:18:26.442785
2685.804	250.0	0.0	0	13-12-23 16:18:26.465302
2685.68	250.0	0.0	0	13-12-23 16:18:26.487481
2685.912	250.0	0.0	0	13-12-23 16:18:26.509294
2685.876	250.0	0.0	0	13-12-23 16:18:26.531987
2685.652	250.0	0.0	0	13-12-23 16:18:26.554146
2685.924	250.0	0.0	0	13-12-23 16:18:26.576182
2686.016	250.0	0.0	0	13-12-23 16:18:26.598595
2686.012	250.0	0.0	0	13-12-23 16:18:26.621112
2685.876	250.0	0.0	0	13-12-23 16:18:26.643557
2685.88	250.0	0.0	0	13-12-23 16:18:26.665929
2686.196	250.0	0.0	0	13-12-23 16:18:26.688069
