# 
A2	f2	Scope_Frequency	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1	8686925.252525253	8686925.252525253	11.0389967759354	20.858592130050674	126.1082544885307	0.0012591176712058237	0.003561322574485807	0.0	0.5	8686925.252525253	20-05-24 15:05:50.752702
1	8888944.444444444	8888944.444444444	10.9486687093645	20.787226297081705	131.1182711952991	0.0012675835751880444	0.003585267766944617	0.0	0.5	8888944.444444444	20-05-24 15:05:53.412829
1	9090963.636363637	9090963.636363637	10.93512149708571	20.77647225450697	135.30945205352376	0.0012618371283422089	0.003569014360814943	0.0	0.5	9090963.636363637	20-05-24 15:05:56.075954
1	9292982.828282828	9292982.828282828	10.97472059159964	20.807869444668338	139.24670378829637	0.001244839435141658	0.0035209376243083915	0.0	0.5	9292982.828282828	20-05-24 15:05:58.840774
1	9495002.02020202	9495002.02020202	10.858183311770745	20.715143385955727	143.9799396579791	0.0012392851031030148	0.003505227600910446	0.0	0.5	9495002.02020202	20-05-24 15:06:01.605477
1	9697021.212121213	9697021.212121213	10.738420007309253	20.6188077267398	148.25328330571335	0.0012231855444800183	0.0034596911726047217	0.0	0.5	9697021.212121213	20-05-24 15:06:04.369607
1	9899040.404040404	9899040.404040404	10.579205500436647	20.489061067154527	152.4098261214798	0.0012130597573601488	0.003431051121655477	0.0	0.5	9899040.404040404	20-05-24 15:06:07.033521
1	10101059.595959596	10101059.595959596	10.393167457951817	20.334958496612387	157.8803720386961	0.0012183426209245115	0.003445993316257254	0.0	0.5	10101059.595959596	20-05-24 15:06:09.796565
1	10303078.787878787	10303078.787878787	10.241820051369874	20.20754282035294	162.58461009991748	0.001205129806721551	0.003408621834171369	0.0	0.5	10303078.787878787	20-05-24 15:06:12.459035
1	10505097.979797982	10505097.979797982	10.007534691433436	20.00654208550438	166.7409602984684	0.0011756483109283584	0.003325235571791812	0.0	0.5	10505097.979797982	20-05-24 15:06:15.120857
1	10707117.171717172	10707117.171717172	9.711999228216282	19.746172784381837	171.1146761296029	0.0011957398266679358	0.0033820629598868977	0.0	0.5	10707117.171717172	20-05-24 15:06:17.784143
1	10909136.363636363	10909136.363636363	9.50477125725764	19.558833391086246	176.84437429665246	0.001175387214914624	0.0033244970807444025	0.0	0.5	10909136.363636363	20-05-24 15:06:20.434898
1	11111155.555555556	11111155.555555556	9.123533632919855	19.203261547379398	-178.9220608168008	0.0011763381223716082	0.00332718665318886	0.0	0.5	11111155.555555556	20-05-24 15:06:23.091244
1	11313174.747474747	11313174.747474747	8.75860846489789	18.848702251167534	-174.6265196948146	0.0011569099740540638	0.003272235551503925	0.0	0.5	11313174.747474747	20-05-24 15:06:25.770371
1	11515193.93939394	11515193.93939394	8.442405636335126	18.52932430152244	-169.68028573026652	0.0011535631341720066	0.0032627692587993327	0.0	0.5	11515193.93939394	20-05-24 15:06:28.535451
1	11717213.131313132	11717213.131313132	8.071657480744218	18.139254488316265	-165.85483108618084	0.0011488366021411612	0.0032494006073973077	0.0	0.5	11717213.131313132	20-05-24 15:06:31.095099
1	11919232.323232323	11919232.323232323	7.742162306923206	17.777245432818766	-161.61167415564242	0.0011381525979729436	0.00321918168020702	0.0	0.5	11919232.323232323	20-05-24 15:06:33.758408
1	12121251.515151516	12121251.515151516	7.374016017407034	17.35408153240476	-156.92446828125443	0.0011325556573851946	0.003203351141633038	0.0	0.5	12121251.515151516	20-05-24 15:06:36.523346
1	12323270.707070706	12323270.707070706	6.932511430142822	16.817811886076566	-153.29849065750818	0.00112290172131677	0.0031760456869965393	0.0	0.5	12323270.707070706	20-05-24 15:06:39.288074
1	12525289.8989899	12525289.8989899	6.64339043299264	16.44779553479077	-159.24754616012225	0.0011168520395614051	0.0031589346030235833	0.0	0.5	12525289.8989899	20-05-24 15:06:43.271778
1	12727309.09090909	12727309.09090909	6.344149381747781	16.04746800985097	-146.57188512105952	0.0010984677712936315	0.0031069360399864016	0.0	0.5	12727309.09090909	20-05-24 15:06:45.944985
1	12929328.282828284	12929328.282828284	5.946806839183601	15.485676644412724	-142.92423396412778	0.0010964211561650563	0.0031011473382428242	0.0	0.5	12929328.282828284	20-05-24 15:06:48.607532
1	13131347.474747475	13131347.474747475	5.686898915981757	15.097510175658826	-139.1170716774358	0.001080447392849746	0.003055966712797525	0.0	0.5	13131347.474747475	20-05-24 15:06:51.250663
1	13333366.666666666	13333366.666666666	5.37636989174155	14.609782806629978	-136.09126085627608	0.0010689461839730665	0.0030234363816433523	0.0	0.5	13333366.666666666	20-05-24 15:06:53.930432
1	13535385.858585859	13535385.858585859	5.06161894099198	14.085788932391958	-133.28610822289406	0.0010701370453932613	0.0030268046463860455	0.0	0.5	13535385.858585859	20-05-24 15:06:56.593516
1	13737405.05050505	13737405.05050505	4.765816622761053	13.562746554354215	-122.57132115981511	0.0010580486071303146	0.002992613379707307	0.0	0.5	13737405.05050505	20-05-24 15:07:00.576084
1	13939424.242424244	13939424.242424244	4.546476586498008	13.153499177878148	-127.74163689883981	0.0010460859994324198	0.002958778015611884	0.0	0.5	13939424.242424244	20-05-24 15:07:03.355479
1	14141443.434343435	14141443.434343435	4.227376189131533	12.52141793786453	-125.08530742640764	0.001045772047789391	0.0029578900262688832	0.0	0.5	14141443.434343435	20-05-24 15:07:06.116370
1	14343462.626262626	14343462.626262626	4.035675331478163	12.118324402937212	-122.77921036425964	0.0010389613911630988	0.0029386265803297454	0.0	0.5	14343462.626262626	20-05-24 15:07:08.889565
1	14545481.818181818	14545481.818181818	3.8092296772095326	11.61674318405391	-120.5747881477973	0.0010347689018727286	0.0029267684299006543	0.0	0.5	14545481.818181818	20-05-24 15:07:11.545185
1	14747501.01010101	14747501.01010101	3.5720326145199204	11.058308311392704	-118.14958340965055	0.0010318613776850616	0.0029185447096224016	0.0	0.5	14747501.01010101	20-05-24 15:07:14.206090
1	14949520.202020204	14949520.202020204	3.4222047812257514	10.686119874384435	-115.60138424394204	0.001013623262565808	0.002866959530114861	0.0	0.5	14949520.202020204	20-05-24 15:07:16.971111
1	15151539.393939395	15151539.393939395	3.2608982257663377	10.266744889471953	-114.30466977438886	0.000998077956357984	0.0028229907643741656	0.0	0.5	15151539.393939395	20-05-24 15:07:19.634319
1	15353558.585858585	15353558.585858585	3.0636672572097834	9.724831901947118	-99.86208075769542	0.0009982180976397881	0.002823387143776918	0.0	0.5	15353558.585858585	20-05-24 15:07:23.514601
1	15555577.777777778	15555577.777777778	2.94080659775319	9.369329281093883	-109.77799737153167	0.0009773600926480744	0.002764391796690263	0.0	0.5	15555577.777777778	20-05-24 15:07:26.187225
1	15757596.969696969	15757596.969696969	2.7011957400912032	8.631121122929855	-108.07125394269599	0.0009974162117997803	0.00282111906811609	0.0	0.5	15757596.969696969	20-05-24 15:07:28.850941
1	15959616.161616161	15959616.161616161	2.5946798833857447	8.281675694904738	-106.33240455837064	0.0009757119436983044	0.002759730127495112	0.0	0.5	15959616.161616161	20-05-24 15:07:31.512421
1	16161635.353535354	16161635.353535354	2.5009603357626338	7.9621360809434	-103.7412763112974	0.0009660562285424802	0.0027324196408395557	0.0	0.5	16161635.353535354	20-05-24 15:07:34.174275
1	16363654.545454547	16363654.545454547	2.357952493652886	7.450701019827357	-102.8912006240081	0.0009621427817217277	0.002721350741700488	0.0	0.5	16363654.545454547	20-05-24 15:07:36.939371
1	16565673.737373738	16565673.737373738	2.2414815127586127	7.010703225044196	-101.79236454562788	0.0009545842471951299	0.002699971977622128	0.0	0.5	16565673.737373738	20-05-24 15:07:39.704091
1	16767692.929292928	16767692.929292928	2.1364860850986345	6.594001372181473	-99.28171201850836	0.0009433663851775789	0.0026682430724100266	0.0	0.5	16767692.929292928	20-05-24 15:07:42.469475
1	16969712.12121212	16969712.12121212	1.9971384200496738	6.0081633302677995	-101.13076718104244	0.0009403491160991705	0.002659708946705998	0.0	0.5	16969712.12121212	20-05-24 15:07:46.451459
1	17171731.313131314	17171731.313131314	1.9354459368920283	5.735620892201631	-95.71416232957715	0.0009288940769755169	0.0026273092033336277	0.0	0.5	17171731.313131314	20-05-24 15:07:49.125987
1	17373750.505050506	17373750.505050506	1.867522058039154	5.4253148028208695	-95.88804175707874	0.0009114767982029255	0.002578045699613964	0.0	0.5	17373750.505050506	20-05-24 15:07:51.787930
1	17575769.696969695	17575769.696969695	1.7510502799732974	4.865972333450126	-93.50441966153917	0.0009153489645017631	0.0025889978398051243	0.0	0.5	17575769.696969695	20-05-24 15:07:54.449269
1	17777788.888888888	17777788.888888888	1.6737764938915405	4.473949288793665	-92.27885398764104	0.0009074839859787138	0.0025667523212149854	0.0	0.5	17777788.888888888	20-05-24 15:07:57.110942
1	17979808.08080808	17979808.08080808	1.6162281836409775	4.1700535136757715	-90.8454127704608	0.0008856286306829302	0.002504936041475426	0.0	0.5	17979808.08080808	20-05-24 15:08:00.687690
1	18181827.272727273	18181827.272727273	1.5328102557608558	3.709767950626843	-89.32935446296132	0.0008893010172992664	0.002515323119393626	0.0	0.5	18181827.272727273	20-05-24 15:08:03.349142
1	18383846.464646466	18383846.464646466	1.4307495952602063	3.1112726344876678	-88.76888046601444	0.0008862675217017822	0.002506743098162904	0.0	0.5	18383846.464646466	20-05-24 15:08:06.112985
1	18585865.656565655	18585865.656565655	1.409614775210375	2.9820088650414216	-92.41568240636012	0.0008808203367893495	0.0024913361326030707	0.0	0.5	18585865.656565655	20-05-24 15:08:10.096067
1	18787884.84848485	18787884.84848485	1.3707056091495722	2.7388837996486353	-85.01494688511511	0.0008685274640252287	0.002456566637835978	0.0	0.5	18787884.84848485	20-05-24 15:08:12.770416
1	18989904.04040404	18989904.04040404	1.2956227459028422	2.249571277244064	-85.14467532236492	0.0008655338685696457	0.00244809947124889	0.0	0.5	18989904.04040404	20-05-24 15:08:15.433515
1	19191923.232323233	19191923.232323233	1.2419437815923478	1.8820387461700905	-83.8234024216153	0.0008473093015910901	0.0023965526116699895	0.0	0.5	19191923.232323233	20-05-24 15:08:18.093488
1	19393942.424242426	19393942.424242426	1.1730558984597084	1.386374152185772	-82.78026912736402	0.0008456848330792137	0.002391957920867702	0.0	0.5	19393942.424242426	20-05-24 15:08:20.858573
1	19595961.616161615	19595961.616161615	1.1152483968982982	0.9474321528442864	-81.20494837891353	0.0008399262465233133	0.002375670178452795	0.0	0.5	19595961.616161615	20-05-24 15:08:23.623972
1	19797980.808080807	19797980.808080807	1.0753827932616968	0.6312616647435112	-80.66517770703055	0.0008274937739174333	0.00234050583570666	0.0	0.5	19797980.808080807	20-05-24 15:08:26.287973
1	20000000.0	20000000.0	1.0309000072269148	0.2643308533794739	-81.02571522969505	0.0008233684727068781	0.0023288377218649773	0.0	0.5	20000000.0	20-05-24 15:08:29.153857
