# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.116	0.0	250	250	-7435149.0	-7448805.0	-7455741.0	-7453993.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8765213	9.9e+37	11.2346065	1713886875.614752	6	25.999999999999996	23-04-24 17:41:15.614817
0.6	0.002	250	250	-7154686.0	-7167234.0	-7173366.0	-7171187.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.37787	9.9e+37	11.1783394	1713886883.642158	6	25.999999999999996	23-04-24 17:41:23.642222
1.201	0.005	250	250	-6779537.0	-6791319.0	-6797162.0	-6795146.0	-8123618.0	-8115148.0	-8113854.0	-8109635.0	-10.7811076	-1.16074091	11.1166272	1713886891.6795578	6	25.999999999999996	23-04-24 17:41:31.679647
1.8	0.008	250	250	-6403594.0	-6414633.0	-6420173.0	-6418335.0	-7673125.0	-7665050.0	-7663894.0	-7659847.0	-10.1833195	-1.09637005	11.0332296	1713886899.4903417	6	25.999999999999996	23-04-24 17:41:39.490420
2.401	0.011	250	250	-6026442.0	-6036766.0	-6041974.0	-6040291.0	-7221291.0	-7213623.0	-7212565.0	-7208714.0	-9.58364209	-1.03180108	10.9975015	1713886907.4970427	6	25.999999999999996	23-04-24 17:41:47.497101
3.001	0.014	250	250	-5649749.0	-5659334.0	-5664191.0	-5662721.0	-6769857.0	-6762592.0	-6761610.0	-6757967.0	-8.98471375	-0.967319449	10.8813373	1713886915.5611613	6	25.999999999999996	23-04-24 17:41:55.561220
3.6	0.018	250	250	-5273260.0	-5282110.0	-5286676.0	-5285364.0	-6318649.0	-6311778.0	-6310873.0	-6307420.0	-8.38610956	-0.902846235	10.8183831	1713886923.6427867	6	25.999999999999996	23-04-24 17:42:03.642845
4.201	0.021	250	250	-4896323.0	-4904431.0	-4908688.0	-4907546.0	-5867058.0	-5860615.0	-5859812.0	-5856542.0	-7.78679606	-0.838329065	10.8369159	1713886931.4465322	6	25.999999999999996	23-04-24 17:42:11.446592
4.8	0.024	250	250	-4519783.0	-4527153.0	-4531104.0	-4530151.0	-5415903.0	-5409866.0	-5409148.0	-5406068.0	-7.18809684	-0.773859567	10.8696826	1713886939.5025299	6	25.999999999999996	23-04-24 17:42:19.502586
5.4	0.027	250	250	-4142643.0	-4149257.0	-4152901.0	-4152105.0	-4964126.0	-4958493.0	-4957880.0	-4954953.0	-6.58847209	-0.709318434	10.7935454	1713886947.5221112	6	25.999999999999996	23-04-24 17:42:27.522171
6.0	0.03	250	250	-3766079.0	-3771962.0	-3775282.0	-3774677.0	-4512848.0	-4507615.0	-4507090.0	-4504419.0	-5.98975672	-0.644846845	10.8217267	1713886955.5845802	6	25.999999999999996	23-04-24 17:42:35.584637
6.6	0.033	250	250	-3389019.0	-3394158.0	-3397181.0	-3396726.0	-4061243.0	-4056410.0	-4055972.0	-4053524.0	-5.39022467	-0.580322695	10.8519141	1713886963.5965476	6	25.999999999999996	23-04-24 17:42:43.596608
7.2	0.036	250	250	-3012449.0	-3016845.0	-3019566.0	-3019282.0	-3610190.0	-3605763.0	-3605425.0	-3603156.0	-4.79151781	-0.515876371	10.9127666	1713886971.6340666	6	25.999999999999996	23-04-24 17:42:51.634123
7.801	0.039	250	250	-2635019.0	-2638668.0	-2641079.0	-2640969.0	-3158017.0	-3154014.0	-3153749.0	-3151709.0	-4.19146242	-0.451281707	10.9722816	1713886979.6635487	6	25.999999999999996	23-04-24 17:42:59.663607
8.4	0.042	250	250	-2258589.0	-2261498.0	-2263596.0	-2263665.0	-2707000.0	-2703420.0	-2703256.0	-2701393.0	-3.59294379	-0.386837972	11.0004629	1713886987.7071586	6	25.999999999999996	23-04-24 17:43:07.707217
8.999	0.045	250	250	-1882067.0	-1884233.0	-1886026.0	-1886271.0	-2255903.0	-2252738.0	-2252669.0	-2251024.0	-2.99433937	-0.322397476	11.0523356	1713886995.7352822	6	25.999999999999996	23-04-24 17:43:15.735341
9.599	0.048	250	250	-1505208.0	-1506636.0	-1508122.0	-1508534.0	-1804378.0	-1801606.0	-1801630.0	-1800202.0	-2.39513672	-0.257879144	11.0731611	1713887003.5711274	6	25.999999999999996	23-04-24 17:43:23.571185
10.2	0.051	250	250	-1128085.0	-1128768.0	-1129939.0	-1130529.0	-1352517.0	-1350151.0	-1350260.0	-1349031.0	-1.7955393	-0.193326843	11.1312432	1713887011.6038218	6	25.999999999999996	23-04-24 17:43:31.603880
10.801	0.054	250	250	-750856.8	-750799.5	-751670.6	-752430.3	-900527.8	-898571.2	-898786.8	-897758.9	-1.19582922	-0.128756606	11.1441397	1713887019.6637926	6	25.999999999999996	23-04-24 17:43:39.663854
11.4	0.057	250	250	-374151.9	-373355.2	-373919.3	-374857.8	-449181.2	-447637.4	-447934.7	-447092.3	-0.596908261	-0.0642765838	11.0946553	1713887027.7502224	6	25.999999999999996	23-04-24 17:43:47.750282
12.0	0.061	250	250	2716.216	4253.332	3999.344	2891.852	2371.128	3499.308	3100.168	3745.08	0.00242821502	0.000256759853	11.0984765	1713887035.5938573	6	25.999999999999996	23-04-24 17:43:55.593923
12.6	0.064	250	250	379466.6	381742.2	381795.6	380520.5	453760.0	454489.5	454000.5	454424.7	0.601364723	0.0647379918	11.1075518	1713887043.6923697	6	25.999999999999996	23-04-24 17:44:03.692433
13.2	0.067	250	250	756523.1	759536.2	759896.1	758456.0	905585.5	905897.8	905326.5	905535.9	1.20085989	0.129292001	11.0738298	1713887051.71389	6	25.999999999999996	23-04-24 17:44:11.713951
13.799	0.07	250	250	1132997.0	1136746.0	1137407.0	1135803.0	1356709.0	1356610.0	1355947.0	1355958.0	1.7993611	0.193744068	11.0344715	1713887059.7857523	6	25.999999999999996	23-04-24 17:44:19.785809
14.399	0.073	250	250	1509928.0	1514410.0	1515385.0	1513610.0	1808384.0	1807881.0	1807115.0	1806920.0	2.39864605	0.258264653	11.0053349	1713887067.6224828	6	25.999999999999996	23-04-24 17:44:27.622539
14.999	0.076	250	250	1886528.0	1891758.0	1893028.0	1891087.0	2259667.0	2258724.0	2257888.0	2257503.0	2.99743293	0.322738901	10.9724727	1713887075.423336	6	25.999999999999996	23-04-24 17:44:35.423395
15.6	0.079	250	250	2263896.0	2269873.0	2271452.0	2269334.0	2711818.0	2710480.0	2709546.0	2708932.0	3.59741309	0.387337976	10.9612002	1713887083.470189	6	25.999999999999996	23-04-24 17:44:43.470244
16.2	0.082	250	250	2640831.0	2647548.0	2649433.0	2647143.0	3163465.0	3161738.0	3160732.0	3159906.0	4.19667114	0.451870677	10.9352161	1713887091.3026416	6	25.999999999999996	23-04-24 17:44:51.302697
16.8	0.085	250	250	3017411.0	3024865.0	3027051.0	3024600.0	3614794.0	3612641.0	3611554.0	3610538.0	4.79535205	0.51632928	11.0044752	1713887099.0998757	6	25.999999999999996	23-04-24 17:44:59.099931
17.4	0.088	250	250	3394241.0	3402424.0	3404927.0	3402297.0	4066284.0	4063724.0	4062516.0	4061296.0	5.39449898	0.580851121	11.008774	1713887107.118331	6	25.999999999999996	23-04-24 17:45:07.118386
18.0	0.091	250	250	3771016.0	3779952.0	3782746.0	3779953.0	4517795.0	4514810.0	4513521.0	4512085.0	5.99355276	0.645360346	11.0644679	1713887114.952251	6	25.999999999999996	23-04-24 17:45:14.952308
18.6	0.095	250	250	4147855.0	4157521.0	4160622.0	4157665.0	4969283.0	4965911.0	4964561.0	4962901.0	6.5926305	0.709852051	11.1084116	1713887123.0506787	6	25.999999999999996	23-04-24 17:45:23.050739
19.2	0.098	250	250	4524197.0	4534611.0	4538010.0	4534883.0	5420346.0	5416566.0	5415117.0	5413240.0	7.19092918	0.774280529	11.1155763	1713887130.9171724	6	25.999999999999996	23-04-24 17:45:30.917231
19.8	0.101	250	250	4901172.0	4912359.0	4916074.0	4912763.0	5872102.0	5867914.0	5866356.0	5864298.0	7.79031909	0.838832922	11.1572273	1713887138.9724338	6	25.999999999999996	23-04-24 17:45:38.972488
20.4	0.104	250	250	5277941.0	5289845.0	5293900.0	5290397.0	6323528.0	6318954.0	6317305.0	6315064.0	8.38931789	0.903336635	11.1795813	1713887147.038062	6	25.999999999999996	23-04-24 17:45:47.038116
21.0	0.107	250	250	5654451.0	5667119.0	5671471.0	5667784.0	6774695.0	6769681.0	6767951.0	6765513.0	8.98791322	0.967777612	11.133727	1713887155.0578203	6	25.999999999999996	23-04-24 17:45:55.057876
21.6	0.11	250	250	6030814.0	6044236.0	6048831.0	6045038.0	7225551.0	7220139.0	7218316.0	7215681.0	9.58630295	1.03219948	11.1548391	1713887163.0938199	6	25.999999999999996	23-04-24 17:46:03.093876
22.199	0.113	250	250	6406711.0	6420862.0	6425780.0	6421820.0	7675916.0	7670135.0	7668171.0	7665287.0	10.1839794	1.09653626	11.1586603	1713887170.9039187	6	25.999999999999996	23-04-24 17:46:10.904010
