# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.136	0.0	250	250	-7413452.0	-7427399.0	-7434922.0	-7432813.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8548383	9.9e+37	34.641476	6	58.0	25-03-24 19:03:44.067581
0.601	0.002	250	250	-7153034.0	-7165746.0	-7172363.0	-7169665.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3760569	9.9e+37	34.6314138	6	58.0	25-03-24 19:03:52.125671
1.201	0.005	250	250	-6778213.0	-6790131.0	-6796440.0	-6793998.0	-8123329.0	-8113934.0	-8113131.0	-8109432.0	-10.7797342	-1.16058303	34.5954415	6	58.0	25-03-24 19:04:00.146765
1.8	0.008	250	250	-6402325.0	-6413495.0	-6419494.0	-6417236.0	-7672904.0	-7663956.0	-7663206.0	-7659717.0	-10.182008	-1.09622022	34.6533678	6	58.0	25-03-24 19:04:07.978755
2.401	0.011	250	250	-6025210.0	-6035616.0	-6041270.0	-6039216.0	-7221104.0	-7212611.0	-7211924.0	-7208601.0	-9.58228884	-1.03166973	34.5853793	6	58.0	25-03-24 19:04:16.064524
3.001	0.014	250	250	-5648602.0	-5658295.0	-5663581.0	-5661718.0	-6769781.0	-6761715.0	-6761102.0	-6757971.0	-8.98345512	-0.967179639	34.5780613	6	58.0	25-03-24 19:04:23.883632
3.601	0.018	250	250	-5272086.0	-5281035.0	-5285945.0	-5284301.0	-6318270.0	-6310662.0	-6310119.0	-6307152.0	-8.38479202	-0.902670608	34.5634253	6	58.0	25-03-24 19:04:31.727598
4.201	0.021	250	250	-4895222.0	-4903414.0	-4908024.0	-4906562.0	-5866584.0	-5859469.0	-5858977.0	-5856139.0	-7.785555	-0.838164298	34.5195173	6	58.0	25-03-24 19:04:39.764513
4.8	0.024	250	250	-4518678.0	-4526101.0	-4530388.0	-4529137.0	-5415393.0	-5408724.0	-5408305.0	-5405684.0	-7.18682756	-0.773712565	34.4975632	6	58.0	25-03-24 19:04:47.870758
5.4	0.027	250	250	-4141642.0	-4148327.0	-4152278.0	-4151223.0	-4963704.0	-4957482.0	-4957143.0	-4954659.0	-6.58732925	-0.70917975	34.5618927	6	58.0	25-03-24 19:04:55.923291
6.0	0.03	250	250	-3765076.0	-3770990.0	-3774613.0	-3773743.0	-4512449.0	-4506684.0	-4506375.0	-4504109.0	-5.9884996	-0.644704375	34.45457	6	58.0	25-03-24 19:05:03.942080
6.6	0.033	250	250	-3388039.0	-3393207.0	-3396487.0	-3395844.0	-4060514.0	-4055201.0	-4054977.0	-4052854.0	-5.38904874	-0.580148193	34.5070077	6	58.0	25-03-24 19:05:11.817598
7.2	0.036	250	250	-3011449.0	-3015900.0	-3018819.0	-3018372.0	-3609414.0	-3604587.0	-3604418.0	-3602495.0	-4.79029077	-0.515711512	34.3749867	6	58.0	25-03-24 19:05:19.869956
7.801	0.039	250	250	-2634109.0	-2637786.0	-2640358.0	-2640129.0	-3157332.0	-3152951.0	-3152847.0	-3151091.0	-4.19025675	-0.45112167	34.4137032	6	58.0	25-03-24 19:05:27.698089
8.4	0.042	250	250	-2257638.0	-2260573.0	-2262828.0	-2262775.0	-2706215.0	-2702252.0	-2702257.0	-2700694.0	-3.59166381	-0.386676446	34.3460117	6	58.0	25-03-24 19:05:35.504494
9.0	0.045	250	250	-1881194.0	-1883385.0	-1885303.0	-1885448.0	-2255205.0	-2251715.0	-2251781.0	-2250359.0	-2.99313994	-0.322253313	34.3130806	6	58.0	25-03-24 19:05:43.352819
9.6	0.048	250	250	-1504307.0	-1505739.0	-1507340.0	-1507681.0	-1803704.0	-1800673.0	-1800777.0	-1799508.0	-2.39391096	-0.257755429	34.2002694	6	58.0	25-03-24 19:05:51.157056
10.2	0.051	250	250	-1127269.0	-1127949.0	-1129202.0	-1129745.0	-1351911.0	-1349343.0	-1349505.0	-1348437.0	-1.79434973	-0.193208648	34.1316631	6	58.0	25-03-24 19:05:59.231084
10.801	0.054	250	250	-750099.3	-750028.3	-750942.1	-751685.8	-899900.0	-897786.0	-898051.7	-897134.4	-1.19460889	-0.128635474	34.1776976	6	58.0	25-03-24 19:06:07.317908
11.401	0.058	250	250	-373454.0	-372632.9	-373218.2	-374160.0	-448512.8	-446874.9	-447212.0	-446463.9	-0.595709823	-0.0641560496	34.1154946	6	58.0	25-03-24 19:06:15.368929
12.001	0.061	250	250	3457.38	5027.412	4769.008	3631.948	3152.824	4337.26	3939.808	4532.172	0.00358395935	0.000372840488	34.1008585	6	58.0	25-03-24 19:06:23.186431
12.6	0.064	250	250	380051.8	382364.5	382444.6	381118.3	454467.7	455193.5	454724.7	455147.6	0.602378013	0.064846072	34.025552	6	58.0	25-03-24 19:06:31.219066
13.2	0.067	250	250	756979.4	760041.4	760454.1	758928.9	906219.0	906482.7	905935.3	906191.7	1.20169381	0.129378748	34.018531	6	58.0	25-03-24 19:06:39.261141
13.8	0.07	250	250	1133452.0	1137268.0	1137998.0	1136292.0	1357442.0	1357244.0	1356654.0	1356740.0	1.80029184	0.193842126	33.9130377	6	58.0	25-03-24 19:06:47.284530
14.4	0.073	250	250	1510124.0	1514674.0	1515747.0	1513839.0	1808899.0	1808255.0	1807563.0	1807485.0	2.39917176	0.258326265	33.9020607	6	58.0	25-03-24 19:06:55.327367
14.999	0.076	250	250	1886612.0	1891920.0	1893333.0	1891216.0	2260076.0	2258976.0	2258252.0	2257966.0	2.99785646	0.3227711	33.901146	6	58.0	25-03-24 19:07:03.353384
15.6	0.079	250	250	2263859.0	2269913.0	2271668.0	2269355.0	2712163.0	2710607.0	2709791.0	2709365.0	3.59766317	0.387366485	33.8160742	6	58.0	25-03-24 19:07:11.205018
16.2	0.082	250	250	2640740.0	2647546.0	2649624.0	2647107.0	3163845.0	3161856.0	3160983.0	3160348.0	4.19691026	0.451892345	33.8712562	6	58.0	25-03-24 19:07:19.218314
16.8	0.085	250	250	3017285.0	3024840.0	3027235.0	3024538.0	3614908.0	3612457.0	3611482.0	3610713.0	4.79558209	0.516324559	33.883148	6	58.0	25-03-24 19:07:27.054536
17.4	0.088	250	250	3394186.0	3402486.0	3405248.0	3402331.0	4066526.0	4063620.0	4062572.0	4061652.0	5.39480964	0.580850653	33.7401499	6	58.0	25-03-24 19:07:35.074132
18.0	0.091	250	250	3771044.0	3780093.0	3783175.0	3780072.0	4518325.0	4514974.0	4513870.0	4512729.0	5.9940218	0.645377729	33.7209402	6	58.0	25-03-24 19:07:43.100969
18.6	0.095	250	250	4147945.0	4157756.0	4161177.0	4157870.0	4969792.0	4965966.0	4964819.0	4963518.0	6.59324704	0.709857824	33.8136269	6	58.0	25-03-24 19:07:51.126697
19.2	0.098	250	250	4524329.0	4534842.0	4538575.0	4535100.0	5420637.0	5416398.0	5415165.0	5413700.0	7.19168035	0.774286821	33.8255187	6	58.0	25-03-24 19:07:58.953775
19.8	0.101	250	250	4901467.0	4912744.0	4916834.0	4913130.0	5872700.0	5868014.0	5866714.0	5865085.0	7.79128356	0.838854471	33.8328367	6	58.0	25-03-24 19:08:06.978758
20.4	0.104	250	250	5278231.0	5290291.0	5294706.0	5290789.0	6324246.0	6319042.0	6317682.0	6315875.0	8.39029648	0.903359909	33.7803989	6	58.0	25-03-24 19:08:15.021739
21.0	0.107	250	250	5654654.0	5667484.0	5672211.0	5668123.0	6775904.0	6770265.0	6768825.0	6766869.0	8.98882476	0.967874436	33.8328367	6	58.0	25-03-24 19:08:22.894291
21.6	0.11	250	250	6031104.0	6044661.0	6049760.0	6045453.0	7226971.0	7220898.0	7219417.0	7217225.0	9.58735794	1.03229939	33.8566202	6	58.0	25-03-24 19:08:30.931991
22.199	0.113	250	250	6406954.0	6421256.0	6426694.0	6422185.0	7677146.0	7670629.0	7669038.0	7666719.0	10.1849586	1.09658594	33.8227744	6	58.0	25-03-24 19:08:38.989275
22.8	0.117	250	250	6783194.0	6798273.0	6803984.0	6799348.0	8127560.0	8120589.0	8118958.0	8116474.0	10.7832111	1.16095658	33.7816107	6	58.0	25-03-24 19:08:46.850963
23.4	0.12	250	250	6868614.0	7483432.0	6890019.0	7485052.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3804137	9.9e+37	33.7989909	6	58.0	25-03-24 19:08:54.664562
24.0	0.123	250	250	6860381.0	7483610.0	6881933.0	7485228.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9656073	9.9e+37	33.7227697	6	58.0	25-03-24 19:09:02.459922
