# 
A1	f1	A2	f2	Delay	a	
1.0	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:56.681775
1052632.5263157894	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:57.205839
2105264.052631579	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:57.728489
3157895.578947368	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:58.251093
4210527.105263158	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:58.774183
5263158.631578947	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:59.298428
6315790.157894736	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:54:59.821381
7368421.684210526	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:00.345077
8421053.210526315	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:00.869426
9473684.736842105	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:01.393748
10526316.263157895	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:01.917049
11578947.789473685	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:02.440329
12631579.315789472	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:02.962269
13684210.842105264	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:03.484831
14736842.368421052	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:04.007624
15789473.894736843	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:04.531764
16842105.42105263	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:05.055665
17894736.94736842	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:05.580797
18947368.47368421	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:06.104091
20000000.0	8.0	10.0	7300000.0	0.5	0.0	10-04-24 18:55:06.626696
