# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0	0	0.5	3000000.0	3000000.0	-22.39999999999999	5.754399373371578e-06	5.754399373371578e-06	-22.39999999999999	0.01696231023972203	-28.322298037779984	0.0014715336450226715	1712850742	0.1	3000000.0	11-04-24 17:52:22.841207
0	0	0.5	3172151.090747393	3172151.090747393	-22.799999999999997	5.248074602497728e-06	5.248074602497728e-06	-22.799999999999997	0.016198880520730017	-28.092066989017766	0.0015516483398707239	1712850749	0.1	3172151.090747393	11-04-24 17:52:29.823041
0	0	0.5	3354180.8475099592	3354180.8475099592	-22.799999999999997	5.248074602497728e-06	5.248074602497728e-06	-22.799999999999997	0.016198880520730017	-27.80950694738969	0.0016559579529743613	1712850756	0.1	3354180.8475099592	11-04-24 17:52:36.804591
0	0	0.5	3546656.1446642443	3546656.1446642443	-22.799999999999997	5.248074602497728e-06	5.248074602497728e-06	-22.799999999999997	0.016198880520730017	-27.812182361681014	0.001654938135914476	1712850763	0.1	3546656.1446642443	11-04-24 17:52:43.785962
0	0	0.5	3750176.385934209	3750176.385934209	-22.799999999999997	5.248074602497728e-06	5.248074602497728e-06	-22.799999999999997	0.016198880520730017	-28.01159675807416	0.0015806667731986135	1712850770	0.1	3750176.385934209	11-04-24 17:52:50.767626
0	0	0.5	3965375.37104544	3965375.37104544	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-24.47404474319616	0.0035694025180237044	1712850777	0.1	3965375.37104544	11-04-24 17:52:57.749489
0	0	0.5	4192923.26949488	4192923.26949488	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-27.5453324614025	0.0017598139412502612	1712850784	0.1	4192923.26949488	11-04-24 17:53:04.730784
0	0	0.5	4433528.70758277	4433528.70758277	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-27.40292672057627	0.0018184749710956805	1712850791	0.1	4433528.70758277	11-04-24 17:53:11.712414
0	0	0.5	4687940.975206189	4687940.975206189	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-27.963447886201976	0.001598288635234297	1712850798	0.1	4687940.975206189	11-04-24 17:53:18.693762
0	0	0.5	4956952.35928657	4956952.35928657	-23.599999999999994	4.365158322401665e-06	4.365158322401665e-06	-23.599999999999994	0.014773554620337085	-27.075954400210364	0.0019606702536456018	1712850805	0.1	4956952.35928657	11-04-24 17:53:25.675510
0	0	0.5	5241400.611097919	5241400.611097919	-23.599999999999994	4.365158322401665e-06	4.365158322401665e-06	-23.599999999999994	0.014773554620337085	-24.902530147599645	0.0032340519004810386	1712850812	0.1	5241400.611097919	11-04-24 17:53:32.657027
0	0	0.5	5542171.55517944	5542171.55517944	-23.999999999999986	3.981071705534986e-06	3.981071705534986e-06	-23.999999999999986	0.014108635131604663	-27.299866861662295	0.0018621442221190456	1712850819	0.1	5542171.55517944	11-04-24 17:53:39.638771
0	0	0.5	5860201.8479572125	5860201.8479572125	-23.999999999999986	3.981071705534986e-06	3.981071705534986e-06	-23.999999999999986	0.014108635131604663	-27.760861023997055	0.0016746108379465305	1712850826	0.1	5860201.8479572125	11-04-24 17:53:46.620411
0	0	0.5	6196481.894665787	6196481.894665787	-23.999999999999986	3.981071705534986e-06	3.981071705534986e-06	-23.999999999999986	0.014108635131604663	-28.98045485661578	0.0012646038927441505	1712850833	0.1	6196481.894665787	11-04-24 17:53:53.601710
0	0	0.5	6552058.933653517	6552058.933653517	-24.39999999999999	3.6307805477010213e-06	3.6307805477010213e-06	-24.39999999999999	0.01347364194956401	-29.925504669477267	0.0010173011444004423	1712850840	0.1	6552058.933653517	11-04-24 17:54:00.583285
0	0	0.5	6928040.297676736	6928040.297676736	-24.39999999999999	3.6307805477010213e-06	3.6307805477010213e-06	-24.39999999999999	0.01347364194956401	-30.947301448581058	0.0008040255598844443	1712850847	0.1	6928040.297676736	11-04-24 17:54:07.564773
0	0	0.5	7325596.8623390505	7325596.8623390505	-24.39999999999999	3.6307805477010213e-06	3.6307805477010213e-06	-24.39999999999999	0.01347364194956401	-31.954646444617435	0.0006375809838388033	1712850854	0.1	7325596.8623390505	11-04-24 17:54:14.546456
0	0	0.5	7745966.692414833	7745966.692414833	-24.799999999999997	3.3113112148259145e-06	3.3113112148259145e-06	-24.799999999999997	0.012867228168541028	-30.68083822146006	0.0008549016944156147	1712850861	0.1	7745966.692414833	11-04-24 17:54:21.528056
0	0	0.5	8190458.897412231	8190458.897412231	-24.799999999999997	3.3113112148259145e-06	3.3113112148259145e-06	-24.799999999999997	0.012867228168541028	-30.68709596032501	0.0008536707556379008	1712850868	0.1	8190458.897412231	11-04-24 17:54:28.509649
0	0	0.5	8660457.708382634	8660457.708382634	-25.19999999999999	3.0199517204020252e-06	3.0199517204020252e-06	-25.19999999999999	0.012288107503602874	-29.120455099043273	0.0012244878779338057	1712850875	0.1	8660457.708382634	11-04-24 17:54:35.490900
0	0	0.5	9157426.788672548	9157426.788672548	-25.19999999999999	3.0199517204020252e-06	3.0199517204020252e-06	-25.19999999999999	0.012288107503602874	-30.652928076511966	0.0008604134533292055	1712850882	0.1	9157426.788672548	11-04-24 17:54:42.472916
