# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.222043	210.144195	205.026986	205.109025	42.7564871	1716898192.3827732	-11.9586046	-7437064.0	-7450237.0	-7457202.0	-7454210.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	201.0019800198002	0.0	28-05-24 14:09:59.059336
0.6	0.002	250	250	1638	1638	1638	1638	204.754386	209.730844	204.630038	204.723656	42.8778496	1716898231.9826584	-11.3804237	-7155588.0	-7168342.0	-7175242.0	-7172182.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	201.0019800198002	0.025	28-05-24 14:10:38.660554
1.2	0.005	250	250	3276	3276	3276	3276	204.55476	209.565682	204.451242	204.553617	42.8154814	1716898271.582053	-10.7815991	-6779077.0	-6791045.0	-6797596.0	-6794766.0	-1.16090757	-8124848.0	-8115051.0	-8114371.0	-8110944.0	20	201.0019800198002	0.05	28-05-24 14:11:18.271437
1.8	0.009	250	250	4915	4915	4915	4915	204.614164	209.626845	204.516966	204.630634	42.7657411	1716898311.1939614	-10.183133	-6402701.0	-6413955.0	-6420112.0	-6417517.0	-1.09657565	-7674526.0	-7665207.0	-7664561.0	-7661329.0	20	201.0019800198002	0.075	28-05-24 14:11:57.882542
2.4	0.012	250	250	6553	6553	6553	6553	200.126328	199.950575	199.940683	199.942363	42.7488718	1716898350.8108087	-9.58299747	-6025254.0	-6035795.0	-6041633.0	-6039215.0	-1.03214017	-7223538.0	-7214695.0	-7214110.0	-7211031.0	20	201.0019800198002	0.1	28-05-24 14:12:37.500577
3.0	0.015	250	250	8191	8191	8191	8191	187.619304	187.454094	187.446796	187.448542	42.4135104	1716898390.4240725	-8.98392653	-5648558.0	-5658329.0	-5663801.0	-5661641.0	-0.967718897	-6772647.0	-6764219.0	-6763706.0	-6760841.0	20	201.0019800198002	0.125	28-05-24 14:13:17.113856
3.6	0.018	250	250	9830	9830	9830	9830	175.108632	174.953743	174.948726	174.950069	42.4940974	1716898430.0402527	-8.38510788	-5272012.0	-5281031.0	-5286113.0	-5284197.0	-0.903280636	-6321544.0	-6313673.0	-6313215.0	-6310475.0	20	201.0019800198002	0.15	28-05-24 14:13:56.736070
4.2	0.021	250	250	11468	11468	11468	11468	162.60469	162.459477	162.456822	162.457494	42.6093869	1716898469.6606405	-7.78587861	-4895130.0	-4903412.0	-4908158.0	-4906464.0	-0.838772664	-5869988.0	-5862619.0	-5862211.0	-5859630.0	20	201.0019800198002	0.175	28-05-24 14:14:36.350137
4.799	0.024	250	250	13107	13107	13107	13107	150.091343	149.955274	149.954893	149.955665	42.7087711	1716898509.2742798	-7.18711556	-4518602.0	-4526070.0	-4530502.0	-4529006.0	-0.774312977	-5418807.0	-5411880.0	-5411555.0	-5409104.0	20	201.0019800198002	0.2	28-05-24 14:15:15.963426
5.4	0.027	250	250	14745	14745	14745	14745	137.587682	137.461413	137.460659	137.461216	42.9085999	1716898548.886226	-6.58755869	-4141537.0	-4148295.0	-4152346.0	-4151069.0	-0.709746351	-4966850.0	-4960370.0	-4960123.0	-4957840.0	20	201.0019800198002	0.225	28-05-24 14:15:55.575070
5.999	0.03	250	250	16383	16383	16383	16383	125.080729	124.965059	124.964775	124.965204	42.697782	1716898588.4987857	-5.9886602	-3764921.0	-3770908.0	-3774628.0	-3773566.0	-0.645262859	-4515508.0	-4509506.0	-4509310.0	-4507184.0	20	201.0019800198002	0.25	28-05-24 14:16:35.178398
6.599	0.033	250	250	18022	18022	18022	18022	112.570663	112.465659	112.467238	112.467405	42.6401372	1716898628.103401	-5.38909318	-3387870.0	-3393119.0	-3396479.0	-3395650.0	-0.580626418	-4063012.0	-4057518.0	-4057388.0	-4055408.0	20	201.0019800198002	0.275	28-05-24 14:17:14.794046
7.199	0.036	250	250	19660	19660	19660	19660	100.066486	99.9714357	99.9751599	99.9744662	42.6188337	1716898667.725631	-4.79038917	-3011348.0	-3015813.0	-3018846.0	-3018221.0	-0.516128303	-3611580.0	-3606533.0	-3606469.0	-3604661.0	20	201.0019800198002	0.3	28-05-24 14:17:54.414034
7.8	0.039	250	250	21298	21298	21298	21298	87.5614547	87.4768067	87.4836495	87.4820127	42.5315954	1716898707.341062	-4.19031437	-2633977.0	-2637688.0	-2640354.0	-2639966.0	-0.451488783	-3159103.0	-3154555.0	-3154543.0	-3152874.0	20	201.0019800198002	0.325	28-05-24 14:18:34.029050
8.399	0.042	250	250	22937	22937	22937	22937	75.0499552	74.9756419	74.9852179	74.9825037	42.663947	1716898746.9515886	-3.59166755	-2257494.0	-2260452.0	-2262784.0	-2262602.0	-0.386987875	-2707590.0	-2703530.0	-2703576.0	-2702063.0	20	201.0019800198002	0.35	28-05-24 14:19:13.636050
8.998	0.045	250	250	24575	24575	24575	24575	62.5424874	62.4790534	62.4914317	62.4891165	42.6638506	1716898786.55791	-2.99330674	-1881174.0	-1883370.0	-1885353.0	-1885400.0	-0.322497066	-2256165.0	-2252548.0	-2252662.0	-2251310.0	20	201.0019800198002	0.375	28-05-24 14:19:53.245997
9.598	0.048	250	250	26214	26214	26214	26214	50.033008	49.97924	49.9943472	49.9923981	42.7809717	1716898826.1930683	-2.39396975	-1504270.0	-1505715.0	-1507350.0	-1507611.0	-0.257938295	-1804233.0	-1801110.0	-1801290.0	-1800101.0	20	201.0019800198002	0.4	28-05-24 14:20:32.887863
10.199	0.051	250	250	27852	27852	27852	27852	37.529809	37.4857085	37.5035344	37.5004612	42.7430881	1716898865.807979	-1.79444448	-1127240.0	-1127934.0	-1129226.0	-1129708.0	-0.193332149	-1351988.0	-1349358.0	-1349590.0	-1348546.0	20	201.0019800198002	0.425	28-05-24 14:21:12.498069
10.799	0.055	250	250	29490	29490	29490	29490	25.026422	24.9918642	25.0131393	25.010217	42.6239427	1716898905.4253328	-1.19463958	-750041.8	-749968.9	-750913.6	-751620.8	-0.128695183	-899559.0	-897398.1	-897702.7	-896825.4	20	201.0019800198002	0.45	28-05-24 14:21:52.111064
11.399	0.058	250	250	31129	31129	31129	31129	12.5157157	12.4918558	12.5141302	12.5118588	42.6268346	1716898945.0234072	-0.595650824	-373376.6	-372555.1	-373161.6	-374083.4	-0.0641717277	-447913.6	-446218.4	-446606.8	-445842.9	20	201.0019800198002	0.475	28-05-24 14:22:31.714532
11.999	0.061	250	250	32767	32767	32767	32767	0.0100850359	-0.00293353264	0.0216263657	0.0185513538	42.5491395	1716898984.6378143	0.00367721156	3513.972	5090.836	4827.004	3696.552	0.000399672455	4060.964	5251.768	4828.248	5409.092	20	201.0019800198002	0.5	28-05-24 14:23:11.328937
12.599	0.064	250	250	34405	34405	34405	34405	-12.4917015	-12.4939805	-12.4668939	-12.4708861	42.6075554	1716899024.2496603	0.602540404	380142.4	382465.9	382553.1	381211.2	0.0649159189	455646.8	456384.9	455890.7	456328.0	20	201.0019800198002	0.525	28-05-24 14:23:50.945140
13.199	0.067	250	250	36044	36044	36044	36044	-25.002843	-24.9946196	-24.9652757	-24.969808	42.5346801	1716899063.8679428	1.20194425	757088.3	760158.6	760596.3	759044.1	0.129489634	907651.3	907916.8	907376.3	907645.4	20	201.0019800198002	0.55	28-05-24 14:24:30.556578
13.798	0.07	250	250	37682	37682	37682	37682	-37.5070409	-37.4873942	-37.4559359	-37.4604911	42.6442823	1716899103.4847763	1.80055339	1133556.0	1137392.0	1138168.0	1136392.0	0.193971079	1359037.0	1358801.0	1358200.0	1358308.0	20	201.0019800198002	0.575	28-05-24 14:25:10.173597
14.398	0.073	250	250	39321	39321	39321	39321	-50.0188212	-49.988821	-49.95594	-49.9601578	42.7946599	1716899143.0941691	2.3998415	1510439.0	1515029.0	1516153.0	1514157.0	0.258504588	1810830.0	1810097.0	1809434.0	1809390.0	20	201.0019800198002	0.6	28-05-24 14:25:49.788012
14.998	0.076	250	250	40959	40959	40959	40959	-62.5242444	-62.4849625	-62.4501558	-62.4533904	42.566298	1716899182.7172256	2.99850815	1886940.0	1892294.0	1893771.0	1891561.0	0.323005049	2262313.0	2261111.0	2260370.0	2260166.0	20	201.0019800198002	0.625	28-05-24 14:26:29.405859
15.598	0.079	250	250	42597	42597	42597	42597	-75.02633	-74.9766342	-74.9394012	-74.9425591	42.570443	1716899222.3298037	3.59862102	2264341.0	2270448.0	2272276.0	2269832.0	0.387620806	2714615.0	2712915.0	2712145.0	2711785.0	20	201.0019800198002	0.65	28-05-24 14:27:09.019689
16.198	0.082	250	250	44236	44236	44236	44236	-87.5388472	-87.4790288	-87.4396378	-87.4416942	42.5022911	1716899261.9385483	4.19788965	2641246.0	2648108.0	2650275.0	2647616.0	0.452143669	3166308.0	3164168.0	3163327.0	3162806.0	20	201.0019800198002	0.675	28-05-24 14:27:48.627479
16.798	0.086	250	250	45874	45874	45874	45874	-100.042261	-99.9727429	-99.9311848	-99.9337759	42.5555016	1716899301.5539513	4.79664025	3017798.0	3025429.0	3027936.0	3025053.0	0.516644232	3617859.0	3615218.0	3614304.0	3613622.0	20	201.0019800198002	0.7	28-05-24 14:28:28.243989
17.398	0.089	250	250	47512	47512	47512	47512	-112.546679	-112.466938	-112.424536	-112.4272	42.6835154	1716899341.166875	5.39593421	3394681.0	3403078.0	3405963.0	3402849.0	0.58117652	4069526.0	4066439.0	4065484.0	4064671.0	20	201.0019800198002	0.725	28-05-24 14:29:07.856231
17.998	0.092	250	250	49151	49151	49151	49151	-125.060977	-124.970891	-124.92672	-124.930166	42.6521867	1716899380.8097847	5.9950325	3771482.0	3780643.0	3783833.0	3780516.0	0.645690826	4521221.0	4517631.0	4516597.0	4515630.0	20	201.0019800198002	0.75	28-05-24 14:29:47.506304
18.598	0.095	250	250	50789	50789	50789	50789	-137.564761	-137.463445	-137.417716	-137.420121	42.7040477	1716899420.4247594	6.59433197	4148395.0	4158309.0	4161851.0	4158325.0	0.710143946	4972419.0	4968370.0	4967255.0	4966103.0	20	201.0019800198002	0.775	28-05-24 14:30:27.113714
