# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.907284	210.829535	205.708289	205.785324	39.8226275	1718270631.980407	-11.9613841	-7437917.0	-7451383.0	-7458271.0	-7455390.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4901.048510485104	0.0	13-06-24 11:23:58.664322
0.6	0.002	250	250	1638	1638	1638	1638	205.625488	210.62067	205.516644	205.617251	39.8339671	1718270671.585334	-11.3814407	-7155754.0	-7168701.0	-7175460.0	-7172552.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4901.048510485104	0.025	13-06-24 11:24:38.251855
1.2	0.005	250	250	3276	3276	3276	3276	205.449498	210.445158	205.338346	205.458899	39.8184953	1718270711.1731763	-10.7825474	-6779227.0	-6791355.0	-6797795.0	-6795098.0	-1.16046395	-8120709.0	-8111137.0	-8110361.0	-8107048.0	20	4901.048510485104	0.05	13-06-24 11:25:17.861992
1.8	0.008	250	250	4915	4915	4915	4915	205.350935	210.380378	205.261098	205.385103	39.8278168	1718270750.7855184	-10.1840416	-6402907.0	-6414270.0	-6420333.0	-6417835.0	-1.0962037	-7671039.0	-7661926.0	-7661206.0	-7658024.0	20	4901.048510485104	0.075	13-06-24 11:25:57.464024
2.401	0.012	250	250	6553	6553	6553	6553	200.145487	199.970106	199.961468	199.962046	39.8349281	1718270790.3794975	-9.58385424	-6025502.0	-6036096.0	-6041786.0	-6039525.0	-1.03173459	-7219842.0	-7211190.0	-7210511.0	-7207505.0	20	4901.048510485104	0.1	13-06-24 11:26:37.068293
3.0	0.015	250	250	8191	8191	8191	8191	187.636849	187.471587	187.465415	187.46592	39.8523218	1718270829.9951913	-8.98478969	-5648791.0	-5658585.0	-5663978.0	-5661924.0	-0.967318575	-6769013.0	-6760839.0	-6760214.0	-6757377.0	20	4901.048510485104	0.125	13-06-24 11:27:16.685237
3.6	0.018	250	250	9830	9830	9830	9830	175.125043	174.970588	174.966454	174.966799	39.858472	1718270869.6054676	-8.3860117	-5272269.0	-5281302.0	-5286330.0	-5284514.0	-0.902915433	-6318283.0	-6310552.0	-6310014.0	-6307300.0	20	4901.048510485104	0.15	13-06-24 11:27:56.294349
4.2	0.021	250	250	11468	11468	11468	11468	162.620165	162.474671	162.473141	162.472803	39.8463637	1718270909.2171934	-7.78657881	-4895335.0	-4903579.0	-4908315.0	-4906675.0	-0.838412631	-5866842.0	-5859566.0	-5859103.0	-5856525.0	20	4901.048510485104	0.175	13-06-24 11:28:35.905727
4.8	0.024	250	250	13107	13107	13107	13107	150.105952	149.9695	149.970288	149.969599	39.8475169	1718270948.8299685	-7.18773574	-4518779.0	-4526315.0	-4530667.0	-4529234.0	-0.774034753	-5416278.0	-5409454.0	-5409062.0	-5406635.0	20	4901.048510485104	0.2	13-06-24 11:29:15.518993
5.4	0.027	250	250	14745	14745	14745	14745	137.600471	137.474903	137.475223	137.474349	39.8463637	1718270988.4429367	-6.58821383	-4141768.0	-4148518.0	-4152561.0	-4151333.0	-0.709520548	-4964731.0	-4958378.0	-4958042.0	-4955807.0	20	4901.048510485104	0.225	13-06-24 11:29:55.131852
