# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.903379	210.833512	205.718557	205.784576	39.8746165	1718290122.9060533	-11.9614588	-7437964.0	-7451272.0	-7458152.0	-7455280.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	6101.060390603906	0.0	13-06-24 16:48:49.583399
0.6	0.002	250	250	1638	1638	1638	1638	205.444764	210.439251	205.328184	205.426086	39.866256	1718290162.5214515	-11.3812616	-7155704.0	-7168519.0	-7175339.0	-7172440.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	6101.060390603906	0.025	13-06-24 16:49:29.199728
1.2	0.005	250	250	3276	3276	3276	3276	205.472791	210.475693	205.369965	205.480568	39.8607784	1718290202.1231117	-10.7823988	-6779137.0	-6791204.0	-6797628.0	-6794967.0	-1.1600109	-8117556.0	-8108058.0	-8107313.0	-8103953.0	20	6101.060390603906	0.05	13-06-24 16:50:08.812437
1.8	0.008	250	250	4915	4915	4915	4915	205.191168	210.205049	205.096545	205.220063	39.8572228	1718290241.7481403	-10.1837552	-6402732.0	-6414037.0	-6420102.0	-6417676.0	-1.09588335	-7668774.0	-7659694.0	-7659017.0	-7655792.0	20	6101.060390603906	0.075	13-06-24 16:50:48.435747
2.401	0.012	250	250	6553	6553	6553	6553	200.146882	199.971146	199.962533	199.963253	39.8294505	1718290281.3675916	-9.58364052	-6025369.0	-6035902.0	-6041623.0	-6039385.0	-1.03141037	-7217536.0	-7208967.0	-7208261.0	-7205247.0	20	6101.060390603906	0.1	13-06-24 16:51:28.055639
3.0	0.015	250	250	8191	8191	8191	8191	187.63839	187.473428	187.46698	187.467165	39.848574	1718290320.9787066	-8.98453929	-5648653.0	-5658404.0	-5663803.0	-5661778.0	-0.967043909	-6767058.0	-6758923.0	-6758368.0	-6755459.0	20	6101.060390603906	0.125	13-06-24 16:52:07.667630
3.6	0.018	250	250	9830	9830	9830	9830	175.126388	174.971701	174.967413	174.967438	39.8347359	1718290360.589657	-8.38577192	-5272121.0	-5281128.0	-5286208.0	-5284363.0	-0.902583606	-6315957.0	-6308241.0	-6307737.0	-6305028.0	20	6101.060390603906	0.15	13-06-24 16:52:47.278127
4.2	0.021	250	250	11468	11468	11468	11468	162.620975	162.475862	162.473995	162.473849	39.8502076	1718290400.2226386	-7.78631074	-4895175.0	-4903424.0	-4908138.0	-4906518.0	-0.838187372	-5865269.0	-5857961.0	-5857548.0	-5854943.0	20	6101.060390603906	0.175	13-06-24 16:53:26.911890
4.8	0.024	250	250	13107	13107	13107	13107	150.106359	149.970673	149.971113	149.97079	39.8736555	1718290439.850869	-7.18752255	-4518605.0	-4526092.0	-4530454.0	-4529068.0	-0.773869781	-5415082.0	-5408242.0	-5407876.0	-5405444.0	20	6101.060390603906	0.2	13-06-24 16:54:06.541247
5.4	0.027	250	250	14745	14745	14745	14745	137.601575	137.47586	137.475666	137.475178	39.8877819	1718290479.4603639	-6.58786106	-4141549.0	-4148264.0	-4152306.0	-4151109.0	-0.709212348	-4962624.0	-4956250.0	-4955922.0	-4953618.0	20	6101.060390603906	0.225	13-06-24 16:54:46.148760
