# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.931419	210.848788	205.751145	205.803832	39.8237807	1718669599.687458	-11.9609062	-7437247.0	-7450617.0	-7457416.0	-7454601.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3101.030690306903	0.0	18-06-24 02:13:26.365775
0.6	0.002	250	250	1638	1638	1638	1638	205.473027	210.455921	205.349809	205.465758	39.8097504	1718669639.289963	-11.3813719	-7155380.0	-7168258.0	-7174974.0	-7172123.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3101.030690306903	0.025	18-06-24 02:14:05.967250
1.2	0.005	250	250	3276	3276	3276	3276	205.290257	210.286996	205.179709	205.296052	39.8133061	1718669678.8890274	-10.7825709	-6778892.0	-6790995.0	-6797346.0	-6794726.0	-1.16080832	-8122838.0	-8113278.0	-8112501.0	-8109227.0	20	3101.030690306903	0.05	18-06-24 02:14:45.583222
1.8	0.008	250	250	4915	4915	4915	4915	205.376373	210.377128	205.264199	205.384604	39.8311802	1718669718.5067954	-10.1839975	-6402525.0	-6413850.0	-6419882.0	-6417520.0	-1.0964292	-7672237.0	-7663154.0	-7662456.0	-7659368.0	20	3101.030690306903	0.075	18-06-24 02:15:25.195700
2.401	0.012	250	250	6553	6553	6553	6553	200.157339	199.981878	199.973016	199.972547	39.8375227	1718669758.1379182	-9.58384612	-6025166.0	-6035752.0	-6041407.0	-6039232.0	-1.03200568	-7221430.0	-7212715.0	-7212057.0	-7209121.0	20	3101.030690306903	0.1	18-06-24 02:16:04.825839
3.0	0.015	250	250	8191	8191	8191	8191	187.64827	187.483619	187.476492	187.475769	39.8460754	1718669797.7562332	-8.98481038	-5648506.0	-5658311.0	-5663603.0	-5661664.0	-0.967632797	-6770925.0	-6762674.0	-6762110.0	-6759277.0	20	3101.030690306903	0.125	18-06-24 02:16:44.446917
3.6	0.018	250	250	9830	9830	9830	9830	175.1359	174.981178	174.977063	174.976251	39.84079	1718669837.3733795	-8.38592311	-5271899.0	-5280957.0	-5285949.0	-5284196.0	-0.903215995	-6320039.0	-6312281.0	-6311788.0	-6309126.0	20	3101.030690306903	0.15	18-06-24 02:17:24.062142
4.2	0.021	250	250	11468	11468	11468	11468	162.630105	162.484769	162.482814	162.481724	39.848574	1718669876.9852617	-7.78668255	-4895102.0	-4903394.0	-4908037.0	-4906480.0	-0.838701975	-5868579.0	-5861238.0	-5860829.0	-5858326.0	20	3101.030690306903	0.175	18-06-24 02:18:03.674264
4.8	0.024	250	250	13107	13107	13107	13107	150.114768	149.978834	149.979348	149.977949	39.8415588	1718669916.5929875	-7.18779692	-4518553.0	-4526073.0	-4530372.0	-4529042.0	-0.774235831	-5417458.0	-5410569.0	-5410209.0	-5407857.0	20	3101.030690306903	0.2	18-06-24 02:18:43.281083
5.4	0.027	250	250	14745	14745	14745	14745	137.60894	137.483049	137.483491	137.481523	39.8489583	1718669956.2005014	-6.5881886	-4141517.0	-4148274.0	-4152262.0	-4151114.0	-0.709688552	-4965707.0	-4959266.0	-4959005.0	-4956788.0	20	3101.030690306903	0.225	18-06-24 02:19:22.888379
6.0	0.03	250	250	16383	16383	16383	16383	125.10001	124.984267	124.98508	124.983674	39.8565501	1718669995.8143034	-5.98940063	-3764964.0	-3770980.0	-3774602.0	-3773670.0	-0.645222249	-4514595.0	-4508632.0	-4508362.0	-4506326.0	20	3101.030690306903	0.25	18-06-24 02:20:02.501328
6.6	0.033	250	250	18022	18022	18022	18022	112.588244	112.482726	112.485695	112.483726	39.8647184	1718670035.4260876	-5.38981351	-3387947.0	-3393205.0	-3396484.0	-3395773.0	-0.580649495	-4062615.0	-4057113.0	-4056953.0	-4055037.0	20	3101.030690306903	0.275	18-06-24 02:20:42.114663
7.199	0.036	250	250	19660	19660	19660	19660	100.081767	99.9872457	99.9915086	99.9886254	39.8503998	1718670075.0484526	-4.79110457	-3011478.0	-3015950.0	-3018918.0	-3018416.0	-0.516156871	-3611202.0	-3606222.0	-3606116.0	-3604346.0	20	3101.030690306903	0.3	18-06-24 02:21:21.737362
7.8	0.039	250	250	21298	21298	21298	21298	87.5752431	87.4906552	87.4978127	87.4944482	39.8356968	1718670114.6607556	-4.19098465	-2634138.0	-2637859.0	-2640464.0	-2640163.0	-0.451508842	-3158797.0	-3154234.0	-3154178.0	-3152564.0	20	3101.030690306903	0.325	18-06-24 02:22:01.349120
8.4	0.042	250	250	22937	22937	22937	22937	75.0615987	74.9871842	74.9976889	74.9931153	39.8322373	1718670154.2754703	-3.59240491	-2257741.0	-2260688.0	-2262968.0	-2262877.0	-0.387012012	-2707398.0	-2703323.0	-2703338.0	-2701879.0	20	3101.030690306903	0.35	18-06-24 02:22:40.963642
8.999	0.045	250	250	24575	24575	24575	24575	62.5524357	62.4884482	62.5020152	62.4978625	39.814267	1718670193.8868043	-2.99379818	-1881325.0	-1883511.0	-1885456.0	-1885568.0	-0.322532828	-2256048.0	-2252463.0	-2252560.0	-2251238.0	20	3101.030690306903	0.375	18-06-24 02:23:20.566163
9.599	0.048	250	250	26214	26214	26214	26214	50.0408921	49.986868	50.0022804	49.9990505	39.828009	1718670233.4950101	-2.3944717	-1504459.0	-1505881.0	-1507487.0	-1507808.0	-0.257978238	-1804271.0	-1801140.0	-1801289.0	-1800123.0	20	3101.030690306903	0.4	18-06-24 02:24:00.182893
