# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.455734	210.38413	205.260995	205.317996	42.4541895	1717034192.523024	-11.9599036	-7438029.0	-7451314.0	-7458310.0	-7455181.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2401.0237602376023	0.0	30-05-24 03:56:39.201847
0.6	0.002	250	250	1638	1638	1638	1638	204.944182	209.943698	204.822417	204.921092	42.7282431	1717034232.1235704	-11.3810613	-7156371.0	-7169177.0	-7176063.0	-7172947.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2401.0237602376023	0.025	30-05-24 03:57:18.802349
1.2	0.005	250	250	3276	3276	3276	3276	204.738033	209.747327	204.623972	204.732268	42.7819356	1717034271.7296724	-10.7822135	-6779790.0	-6791844.0	-6798406.0	-6795453.0	-1.16092611	-8125232.0	-8115531.0	-8114869.0	-8111262.0	20	2401.0237602376023	0.05	30-05-24 03:57:58.418479
1.8	0.008	250	250	4915	4915	4915	4915	204.640554	209.657813	204.544353	204.6655	42.5577187	1717034311.3680832	-10.1836975	-6403400.0	-6414699.0	-6420890.0	-6418213.0	-1.09663544	-7675236.0	-7666040.0	-7665426.0	-7662024.0	20	2401.0237602376023	0.075	30-05-24 03:58:38.056431
2.4	0.012	250	250	6553	6553	6553	6553	200.113655	199.938449	199.92854	199.931054	42.36618	1717034350.983648	-9.58341998	-6025882.0	-6036405.0	-6042248.0	-6039770.0	-1.03212234	-7223683.0	-7214914.0	-7214331.0	-7211114.0	20	2401.0237602376023	0.1	30-05-24 03:59:17.672425
3.0	0.015	250	250	8191	8191	8191	8191	187.60803	187.442834	187.434876	187.437028	42.3572152	1717034390.5963814	-8.98446258	-5649219.0	-5658982.0	-5664432.0	-5662208.0	-0.96769828	-6772758.0	-6764459.0	-6763920.0	-6760839.0	20	2401.0237602376023	0.125	30-05-24 03:59:57.286074
3.6	0.018	250	250	9830	9830	9830	9830	175.09759	174.942877	174.937518	174.939471	42.4229572	1717034430.211414	-8.38563229	-5272619.0	-5281618.0	-5286775.0	-5284770.0	-0.903238637	-6321526.0	-6313715.0	-6313233.0	-6310344.0	20	2401.0237602376023	0.15	30-05-24 04:00:36.906952
4.2	0.021	250	250	11468	11468	11468	11468	162.594678	162.449903	162.446406	162.448333	42.4621904	1717034469.8320804	-7.78635967	-4895740.0	-4903986.0	-4908772.0	-4907005.0	-0.838743904	-5870024.0	-5862731.0	-5862312.0	-5859573.0	20	2401.0237602376023	0.175	30-05-24 04:01:16.521728
4.799	0.024	250	250	13107	13107	13107	13107	150.082035	149.946303	149.945581	149.946476	42.466239	1717034509.4527712	-7.18749323	-4519089.0	-4526621.0	-4531044.0	-4529495.0	-0.774286516	-5418836.0	-5411955.0	-5411640.0	-5409051.0	20	2401.0237602376023	0.2	30-05-24 04:01:56.142546
5.4	0.027	250	250	14745	14745	14745	14745	137.579071	137.453483	137.452758	137.453361	42.4843614	1717034549.082677	-6.58798208	-4142053.0	-4148806.0	-4152882.0	-4151554.0	-0.709722355	-4966891.0	-4960483.0	-4960207.0	-4957809.0	20	2401.0237602376023	0.225	30-05-24 04:02:35.773181
