# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.948251	210.870143	205.752742	205.814674	39.8197446	1718684217.6132448	-11.9611973	-7437282.0	-7450575.0	-7457518.0	-7454708.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4001.039600396004	0.0	18-06-24 06:17:04.290644
0.6	0.002	250	250	1638	1638	1638	1638	205.511053	210.485179	205.381679	205.480167	39.7990836	1718684257.2251654	-11.3813873	-7155374.0	-7168171.0	-7174987.0	-7172147.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4001.039600396004	0.025	18-06-24 06:17:43.901469
1.2	0.005	250	250	3276	3276	3276	3276	205.303637	210.308805	205.214739	205.3274	39.7928372	1718684296.8247824	-10.7824966	-6778831.0	-6790835.0	-6797301.0	-6794658.0	-1.1608068	-8122869.0	-8113194.0	-8112447.0	-8109149.0	20	4001.039600396004	0.05	18-06-24 06:18:23.513232
1.8	0.008	250	250	4915	4915	4915	4915	205.218691	210.228651	205.125295	205.239642	39.7730411	1718684336.4377403	-10.1839126	-6402463.0	-6413745.0	-6419811.0	-6417392.0	-1.09646961	-7672595.0	-7663431.0	-7662742.0	-7659590.0	20	4001.039600396004	0.075	18-06-24 06:19:03.127344
2.401	0.012	250	250	6553	6553	6553	6553	200.156965	199.982284	199.972917	199.972259	39.8105192	1718684376.0529468	-9.58379082	-6025097.0	-6035564.0	-6041328.0	-6039136.0	-1.03199539	-7221310.0	-7212639.0	-7212011.0	-7208992.0	20	4001.039600396004	0.1	18-06-24 06:19:42.730635
3.0	0.015	250	250	8191	8191	8191	8191	187.648101	187.483281	187.476771	187.475521	39.8180148	1718684415.6940732	-8.98473189	-5648448.0	-5658220.0	-5663613.0	-5661604.0	-0.967583474	-6770571.0	-6762343.0	-6761800.0	-6758951.0	20	4001.039600396004	0.125	18-06-24 06:20:22.382464
3.6	0.018	250	250	9830	9830	9830	9830	175.13555	174.98076	174.976487	174.975289	39.8367539	1718684455.3129613	-8.38607557	-5271990.0	-5281004.0	-5286024.0	-5284244.0	-0.903211077	-6320048.0	-6312278.0	-6311772.0	-6309081.0	20	4001.039600396004	0.15	18-06-24 06:21:02.003498
4.2	0.021	250	250	11468	11468	11468	11468	162.62983	162.484616	162.482933	162.48139	39.8277207	1718684494.9241073	-7.78662169	-4895090.0	-4903330.0	-4908038.0	-4906461.0	-0.8387118	-5868610.0	-5861331.0	-5860909.0	-5858375.0	20	4001.039600396004	0.175	18-06-24 06:21:41.613994
4.8	0.024	250	250	13107	13107	13107	13107	150.114906	149.978894	149.979063	149.977387	39.805426	1718684534.5363727	-7.18781086	-4518540.0	-4525995.0	-4530396.0	-4529040.0	-0.774236148	-5417396.0	-5410537.0	-5410220.0	-5407802.0	20	4001.039600396004	0.2	18-06-24 06:22:21.217316
5.4	0.027	250	250	14745	14745	14745	14745	137.609209	137.482862	137.483597	137.481608	39.8080207	1718684574.1794283	-6.58820703	-4141502.0	-4148207.0	-4152266.0	-4151098.0	-0.709703234	-4965743.0	-4959376.0	-4959051.0	-4956851.0	20	4001.039600396004	0.225	18-06-24 06:23:00.867598
